date,temp,dir,vel,hr,pres,temp_rothera,dir_rothera,vel_rothera,hr_rothera,pres_rothera
2012-04-16 21:00:00+00:00,2.5,320.0,20.0,72.0,995.8,1,1,1,1,1
2012-04-17 00:00:00+00:00,1.5,330.0,35.0,78.0,995.8,1,1,1,1,1
2012-04-17 03:00:00+00:00,1.4,340.0,33.0,80.0,996.3,1,1,1,1,1
2012-04-17 06:00:00+00:00,-0.4,360.0,33.0,92.0,995.9,1,1,1,1,1
2012-04-17 09:00:00+00:00,-0.4,10.0,29.0,94.0,996.1,1,1,1,1,1
2012-04-17 12:00:00+00:00,-0.3,350.0,36.0,94.0,994.8,1,1,1,1,1
2012-04-17 15:00:00+00:00,0.3,20.0,23.0,94.0,996.0,1,1,1,1,1
2012-04-17 18:00:00+00:00,0.8,350.0,26.0,92.0,994.5,1,1,1,1,1
2012-04-17 21:00:00+00:00,-0.3,360.0,30.0,94.0,991.3,1,1,1,1,1
2012-04-18 00:00:00+00:00,0.1,340.0,30.0,95.0,990.1,1,1,1,1,1
2012-04-18 03:00:00+00:00,0.3,340.0,23.0,94.0,990.3,1,1,1,1,1
2012-04-18 06:00:00+00:00,1.4,300.0,14.0,83.0,989.4,1,1,1,1,1
2012-04-18 09:00:00+00:00,-1.9,340.0,9.0,90.0,991.0,1,1,1,1,1
2012-04-18 12:00:00+00:00,-3.3,190.0,17.0,88.0,992.2,1,1,1,1,1
2012-04-18 15:00:00+00:00,-3.8,260.0,12.0,73.0,995.4,1,1,1,1,1
2012-04-18 18:00:00+00:00,-5.1,30.0,4.0,81.0,997.6,1,1,1,1,1
2012-04-18 21:00:00+00:00,-4.6,290.0,7.0,66.0,1000.3,1,1,1,1,1
2012-04-19 00:00:00+00:00,-3.9,310.0,15.0,65.0,1000.9,1,1,1,1,1
2012-04-19 03:00:00+00:00,-4.6,350.0,25.0,89.0,1000.4,1,1,1,1,1
2012-04-19 06:00:00+00:00,-1.6,350.0,15.0,93.0,1000.6,1,1,1,1,1
2012-04-19 09:00:00+00:00,0.3,300.0,24.0,73.0,999.8,1,1,1,1,1
2012-04-19 12:00:00+00:00,0.4,300.0,18.0,78.0,1000.0,1,1,1,1,1
2012-04-19 15:00:00+00:00,0.0,320.0,18.0,79.0,999.1,1,1,1,1,1
2012-04-19 18:00:00+00:00,0.0,310.0,25.0,79.0,997.8,1,1,1,1,1
2012-04-19 21:00:00+00:00,-0.6,320.0,27.0,81.0,996.6,1,1,1,1,1
2012-04-20 00:00:00+00:00,-1.7,330.0,21.0,81.0,995.7,1,1,1,1,1
2012-04-20 03:00:00+00:00,-1.8,300.0,15.0,61.0,995.3,1,1,1,1,1
2012-04-20 06:00:00+00:00,-4.1,320.0,13.0,74.0,995.5,1,1,1,1,1
2012-04-20 09:00:00+00:00,-4.7,100.0,5.0,81.0,997.1,1,1,1,1,1
2012-04-20 12:00:00+00:00,-4.8,130.0,8.0,90.0,999.1,1,1,1,1,1
2012-04-20 15:00:00+00:00,-5.1,230.0,4.0,77.0,1000.8,1,1,1,1,1
2012-04-20 18:00:00+00:00,-5.3,250.0,6.0,72.0,1002.4,1,1,1,1,1
2012-04-20 21:00:00+00:00,-4.9,240.0,4.0,74.0,1003.6,1,1,1,1,1
2012-04-21 00:00:00+00:00,-5.7,160.0,4.0,86.0,1004.3,1,1,1,1,1
2012-04-21 03:00:00+00:00,-6.4,280.0,8.0,87.0,1004.4,1,1,1,1,1
2012-04-21 06:00:00+00:00,-7.0,150.0,12.0,87.0,1005.2,1,1,1,1,1
2012-04-21 09:00:00+00:00,-7.5,190.0,8.0,87.0,1007.1,1,1,1,1,1
2012-04-21 12:00:00+00:00,-7.2,230.0,5.0,90.0,1007.9,1,1,1,1,1
2012-04-21 15:00:00+00:00,-7.5,250.0,6.0,88.0,1008.0,1,1,1,1,1
2012-04-21 18:00:00+00:00,-7.6,170.0,9.0,89.0,1008.7,1,1,1,1,1
2012-04-21 21:00:00+00:00,-8.5,170.0,9.0,91.0,1009.7,1,1,1,1,1
2012-04-22 00:00:00+00:00,-8.7,200.0,6.0,91.0,1010.4,1,1,1,1,1
2012-04-22 03:00:00+00:00,-8.9,210.0,4.0,90.0,1011.3,1,1,1,1,1
2012-04-22 06:00:00+00:00,-9.0,180.0,7.0,86.0,1012.3,1,1,1,1,1
2012-04-22 09:00:00+00:00,-9.7,240.0,3.0,86.0,1012.3,1,1,1,1,1
2012-04-22 12:00:00+00:00,-9.3,340.0,1.0,86.0,1012.0,1,1,1,1,1
2012-04-22 15:00:00+00:00,-8.7,230.0,9.0,86.0,1012.4,1,1,1,1,1
2012-04-22 18:00:00+00:00,-8.6,240.0,5.0,85.0,1012.9,1,1,1,1,1
2012-04-22 21:00:00+00:00,-8.8,250.0,6.0,86.0,1012.8,1,1,1,1,1
2012-04-23 00:00:00+00:00,-8.6,240.0,3.0,87.0,1012.2,1,1,1,1,1
2012-04-23 03:00:00+00:00,-8.9,250.0,2.0,88.0,1012.1,1,1,1,1,1
2012-04-23 06:00:00+00:00,-8.8,240.0,4.0,87.0,1011.6,1,1,1,1,1
2012-04-23 09:00:00+00:00,-8.5,150.0,10.0,90.0,1010.5,1,1,1,1,1
2012-04-23 12:00:00+00:00,-8.0,100.0,7.0,91.0,1009.4,1,1,1,1,1
2012-04-23 15:00:00+00:00,-8.5,80.0,7.0,91.0,1008.3,1,1,1,1,1
2012-04-23 18:00:00+00:00,-8.2,130.0,4.0,90.0,1007.4,1,1,1,1,1
2012-04-23 21:00:00+00:00,-8.3,190.0,2.0,88.0,1007.6,1,1,1,1,1
2012-04-24 00:00:00+00:00,-8.5,140.0,17.0,88.0,1009.4,1,1,1,1,1
2012-04-24 03:00:00+00:00,-9.4,180.0,13.0,90.0,1012.2,1,1,1,1,1
2012-04-24 06:00:00+00:00,-8.9,170.0,8.0,91.0,1013.6,1,1,1,1,1
2012-04-24 09:00:00+00:00,-9.8,220.0,7.0,90.0,1014.5,1,1,1,1,1
2012-04-24 12:00:00+00:00,-9.6,230.0,6.0,91.0,1015.2,1,1,1,1,1
2012-04-24 15:00:00+00:00,-9.6,230.0,4.0,90.0,1015.8,1,1,1,1,1
2012-04-24 18:00:00+00:00,-11.1,230.0,3.0,89.0,1015.7,1,1,1,1,1
2012-04-24 21:00:00+00:00,-10.1,30.0,4.0,91.0,1014.4,1,1,1,1,1
2012-04-25 00:00:00+00:00,-8.8,300.0,4.0,92.0,1016.1,1,1,1,1,1
2012-04-25 03:00:00+00:00,-9.1,240.0,2.0,90.0,1015.4,1,1,1,1,1
2012-04-25 06:00:00+00:00,-6.8,360.0,5.0,92.0,1015.8,1,1,1,1,1
2012-04-25 09:00:00+00:00,-7.4,320.0,4.0,91.0,1016.1,1,1,1,1,1
2012-04-25 12:00:00+00:00,-8.1,0.0,0.0,91.0,1016.7,1,1,1,1,1
2012-04-25 15:00:00+00:00,-8.3,270.0,1.0,90.0,1017.6,1,1,1,1,1
2012-04-25 18:00:00+00:00,-9.1,240.0,4.0,90.0,1018.4,1,1,1,1,1
2012-04-25 21:00:00+00:00,-9.7,240.0,8.0,90.0,1018.9,1,1,1,1,1
2012-04-26 00:00:00+00:00,-9.7,250.0,3.0,90.0,1019.7,1,1,1,1,1
2012-04-26 03:00:00+00:00,-10.2,290.0,2.0,90.0,1019.9,1,1,1,1,1
2012-04-26 06:00:00+00:00,-9.3,190.0,3.0,91.0,1020.4,1,1,1,1,1
2012-04-26 09:00:00+00:00,-11.1,330.0,4.0,88.0,1019.9,1,1,1,1,1
2012-04-26 12:00:00+00:00,-10.5,240.0,4.0,90.0,1020.2,1,1,1,1,1
2012-04-26 15:00:00+00:00,-10.8,270.0,1.0,89.0,1020.1,1,1,1,1,1
2012-04-26 18:00:00+00:00,-9.5,0.0,0.0,91.0,1020.4,1,1,1,1,1
2012-04-26 21:00:00+00:00,-9.3,10.0,2.0,91.0,1020.1,1,1,1,1,1
2012-04-27 00:00:00+00:00,-10.0,240.0,3.0,90.0,1020.5,1,1,1,1,1
2012-04-27 03:00:00+00:00,-9.5,0.0,0.0,91.0,1021.5,1,1,1,1,1
2012-04-27 06:00:00+00:00,-10.5,240.0,2.0,90.0,1021.4,1,1,1,1,1
2012-04-27 09:00:00+00:00,-11.0,310.0,1.0,89.0,1020.8,1,1,1,1,1
2012-04-27 12:00:00+00:00,-10.4,0.0,0.0,89.0,1020.5,1,1,1,1,1
2012-04-27 15:00:00+00:00,-11.2,350.0,1.0,89.0,1020.0,1,1,1,1,1
2012-04-27 18:00:00+00:00,-11.1,0.0,0.0,89.0,1018.7,1,1,1,1,1
2012-04-27 21:00:00+00:00,-11.2,240.0,1.0,90.0,1018.3,1,1,1,1,1
2012-04-28 00:00:00+00:00,-10.9,240.0,1.0,90.0,1017.6,1,1,1,1,1
2012-04-28 03:00:00+00:00,-11.6,0.0,0.0,89.0,1017.0,1,1,1,1,1
2012-04-28 06:00:00+00:00,-12.5,330.0,1.0,89.0,1016.2,1,1,1,1,1
2012-04-28 09:00:00+00:00,-13.2,0.0,0.0,89.0,1014.9,1,1,1,1,1
2012-04-28 12:00:00+00:00,-13.0,350.0,1.0,89.0,1013.5,1,1,1,1,1
2012-04-28 15:00:00+00:00,-12.7,0.0,0.0,89.0,1012.6,1,1,1,1,1
2012-04-28 18:00:00+00:00,-12.1,0.0,0.0,89.0,1011.4,1,1,1,1,1
2012-04-28 21:00:00+00:00,-11.5,0.0,0.0,90.0,1010.4,1,1,1,1,1
2012-04-29 00:00:00+00:00,-10.7,0.0,0.0,87.0,1009.8,1,1,1,1,1
2012-04-29 03:00:00+00:00,-10.7,0.0,0.0,87.0,1009.2,1,1,1,1,1
2012-04-29 06:00:00+00:00,-10.8,0.0,0.0,87.0,1009.1,1,1,1,1,1
2012-04-29 09:00:00+00:00,-9.8,240.0,2.0,88.0,1008.4,1,1,1,1,1
2012-04-29 12:00:00+00:00,-8.3,240.0,2.0,90.0,1007.7,1,1,1,1,1
2012-04-29 15:00:00+00:00,-6.6,0.0,0.0,91.0,1005.7,1,1,1,1,1
2012-04-29 18:00:00+00:00,-2.8,350.0,9.0,90.0,1003.9,1,1,1,1,1
2012-04-29 21:00:00+00:00,-2.5,20.0,20.0,88.0,1003.1,1,1,1,1,1
2012-04-30 00:00:00+00:00,-3.0,360.0,19.0,88.0,1002.3,1,1,1,1,1
2012-04-30 03:00:00+00:00,-4.4,230.0,7.0,83.0,1002.4,1,1,1,1,1
2012-04-30 06:00:00+00:00,-4.2,200.0,9.0,90.0,1003.2,1,1,1,1,1
2012-04-30 09:00:00+00:00,-5.6,180.0,14.0,91.0,1003.2,1,1,1,1,1
2012-04-30 12:00:00+00:00,-8.2,170.0,7.0,89.0,1003.5,1,1,1,1,1
2012-04-30 15:00:00+00:00,-10.0,240.0,5.0,87.0,1003.9,1,1,1,1,1
2012-04-30 18:00:00+00:00,-9.3,240.0,4.0,89.0,1004.2,1,1,1,1,1
2012-04-30 21:00:00+00:00,-9.9,250.0,2.0,88.0,1004.2,1,1,1,1,1
2012-05-01 00:00:00+00:00,-11.0,240.0,2.0,87.0,1004.4,1,1,1,1,1
2012-05-01 03:00:00+00:00,-10.6,350.0,2.0,88.0,1003.8,1,1,1,1,1
2012-05-01 06:00:00+00:00,-11.0,360.0,2.0,88.0,1003.3,1,1,1,1,1
2012-05-01 09:00:00+00:00,-12.1,240.0,1.0,87.0,1003.6,1,1,1,1,1
2012-05-01 12:00:00+00:00,-11.1,0.0,0.0,87.0,1003.3,1,1,1,1,1
2012-05-01 15:00:00+00:00,-10.9,340.0,1.0,87.0,1002.4,1,1,1,1,1
2012-05-01 18:00:00+00:00,-11.3,0.0,0.0,87.0,1002.4,1,1,1,1,1
2012-05-01 21:00:00+00:00,-13.4,0.0,0.0,85.0,1001.9,1,1,1,1,1
2012-05-02 00:00:00+00:00,-13.3,0.0,0.0,87.0,1001.3,1,1,1,1,1
2012-05-02 03:00:00+00:00,-13.5,0.0,0.0,87.0,1000.1,1,1,1,1,1
2012-05-02 06:00:00+00:00,-12.3,0.0,0.0,87.0,999.1,1,1,1,1,1
2012-05-02 09:00:00+00:00,-12.5,0.0,0.0,87.0,998.2,1,1,1,1,1
2012-05-02 12:00:00+00:00,-11.7,0.0,0.0,87.0,997.2,1,1,1,1,1
2012-05-02 15:00:00+00:00,-12.1,210.0,1.0,87.0,996.2,1,1,1,1,1
2012-05-02 18:00:00+00:00,-13.1,0.0,0.0,85.0,995.3,1,1,1,1,1
2012-05-02 21:00:00+00:00,-13.3,0.0,0.0,86.0,994.1,1,1,1,1,1
2012-05-03 00:00:00+00:00,-12.7,0.0,0.0,87.0,993.4,1,1,1,1,1
2012-05-03 03:00:00+00:00,-12.8,0.0,0.0,87.0,992.6,1,1,1,1,1
2012-05-03 06:00:00+00:00,-13.1,0.0,0.0,86.0,991.7,1,1,1,1,1
2012-05-03 09:00:00+00:00,-13.7,0.0,0.0,85.0,991.2,1,1,1,1,1
2012-05-03 12:00:00+00:00,-15.2,0.0,0.0,85.0,991.1,1,1,1,1,1
2012-05-03 15:00:00+00:00,-15.7,0.0,0.0,85.0,990.8,1,1,1,1,1
2012-05-03 18:00:00+00:00,-15.1,0.0,0.0,85.0,990.7,1,1,1,1,1
2012-05-03 21:00:00+00:00,-15.3,0.0,0.0,85.0,991.4,1,1,1,1,1
2012-05-04 00:00:00+00:00,-15.3,0.0,0.0,85.0,992.8,1,1,1,1,1
2012-05-04 03:00:00+00:00,-13.8,0.0,0.0,86.0,994.2,1,1,1,1,1
2012-05-04 06:00:00+00:00,-14.9,190.0,1.0,85.0,996.2,1,1,1,1,1
2012-05-04 09:00:00+00:00,-16.3,0.0,0.0,83.0,998.0,1,1,1,1,1
2012-05-04 12:00:00+00:00,-16.9,0.0,0.0,83.0,999.5,1,1,1,1,1
2012-05-04 15:00:00+00:00,-17.8,0.0,0.0,83.0,1001.2,1,1,1,1,1
2012-05-04 18:00:00+00:00,-18.3,0.0,0.0,83.0,1002.4,1,1,1,1,1
2012-05-04 21:00:00+00:00,-19.5,330.0,1.0,82.0,1004.3,1,1,1,1,1
2012-05-05 00:00:00+00:00,-19.5,0.0,0.0,81.0,1005.7,1,1,1,1,1
2012-05-05 03:00:00+00:00,-19.3,0.0,0.0,83.0,1005.4,1,1,1,1,1
2012-05-05 06:00:00+00:00,-19.8,0.0,0.0,81.0,1005.1,1,1,1,1,1
2012-05-05 09:00:00+00:00,-18.6,0.0,0.0,82.0,1004.6,1,1,1,1,1
2012-05-05 12:00:00+00:00,-17.8,0.0,0.0,84.0,1003.4,1,1,1,1,1
2012-05-05 15:00:00+00:00,-13.8,0.0,0.0,88.0,1001.8,1,1,1,1,1
2012-05-05 18:00:00+00:00,,0.0,0.0,,1001.0,1,1,1,1,1
2012-05-05 21:00:00+00:00,-8.4,360.0,13.0,85.0,999.5,1,1,1,1,1
2012-05-06 00:00:00+00:00,-9.8,220.0,4.0,82.0,1000.5,1,1,1,1,1
2012-05-06 03:00:00+00:00,-10.0,240.0,8.0,86.0,1002.4,1,1,1,1,1
2012-05-06 06:00:00+00:00,-9.3,250.0,7.0,87.0,1003.0,1,1,1,1,1
2012-05-06 09:00:00+00:00,-9.6,230.0,4.0,88.0,1004.7,1,1,1,1,1
2012-05-06 12:00:00+00:00,-10.1,350.0,5.0,86.0,1006.5,1,1,1,1,1
2012-05-06 15:00:00+00:00,-8.8,340.0,3.0,88.0,1008.4,1,1,1,1,1
2012-05-06 18:00:00+00:00,-7.7,230.0,4.0,90.0,1010.2,1,1,1,1,1
2012-05-06 21:00:00+00:00,-9.2,150.0,3.0,87.0,1013.4,1,1,1,1,1
2012-05-07 00:00:00+00:00,-11.8,140.0,2.0,86.0,1014.9,1,1,1,1,1
2012-05-07 03:00:00+00:00,-12.4,330.0,2.0,87.0,1016.8,1,1,1,1,1
2012-05-07 06:00:00+00:00,-11.5,350.0,2.0,88.0,1017.8,1,1,1,1,1
2012-05-07 09:00:00+00:00,-14.4,250.0,7.0,84.0,1019.6,1,1,1,1,1
2012-05-07 12:00:00+00:00,-11.8,290.0,2.0,88.0,1021.3,1,1,1,1,1
2012-05-07 15:00:00+00:00,-12.3,360.0,2.0,88.0,1022.1,1,1,1,1,1
2012-05-07 18:00:00+00:00,-10.0,200.0,2.0,90.0,1021.1,1,1,1,1,1
2012-05-07 21:00:00+00:00,-11.0,350.0,5.0,88.0,1021.0,1,1,1,1,1
2012-05-08 00:00:00+00:00,-10.2,350.0,4.0,89.0,1022.4,1,1,1,1,1
2012-05-08 03:00:00+00:00,-9.4,250.0,5.0,89.0,1022.9,1,1,1,1,1
2012-05-08 06:00:00+00:00,-7.8,210.0,6.0,90.0,1024.5,1,1,1,1,1
2012-05-08 09:00:00+00:00,-7.3,350.0,5.0,89.0,1024.8,1,1,1,1,1
2012-05-08 12:00:00+00:00,-6.4,150.0,3.0,89.0,1025.5,1,1,1,1,1
2012-05-08 15:00:00+00:00,-4.8,280.0,5.0,87.0,1025.6,1,1,1,1,1
2012-05-08 18:00:00+00:00,-0.6,220.0,6.0,74.0,1024.9,1,1,1,1,1
2012-05-08 21:00:00+00:00,1.7,280.0,13.0,59.0,1022.7,1,1,1,1,1
2012-05-09 00:00:00+00:00,0.9,310.0,38.0,68.0,1021.8,1,1,1,1,1
2012-05-09 03:00:00+00:00,-1.0,310.0,35.0,75.0,1021.4,1,1,1,1,1
2012-05-09 06:00:00+00:00,-0.6,350.0,37.0,63.0,1022.4,1,1,1,1,1
2012-05-09 09:00:00+00:00,-1.1,320.0,48.0,74.0,1020.8,1,1,1,1,1
2012-05-09 12:00:00+00:00,-1.2,310.0,62.0,84.0,1018.2,1,1,1,1,1
2012-05-09 15:00:00+00:00,-0.7,10.0,33.0,80.0,1021.0,1,1,1,1,1
2012-05-09 18:00:00+00:00,1.1,340.0,29.0,84.0,1020.3,1,1,1,1,1
2012-05-09 21:00:00+00:00,2.2,320.0,12.0,62.0,1021.6,1,1,1,1,1
2012-05-10 00:00:00+00:00,-0.2,50.0,23.0,68.0,1024.4,1,1,1,1,1
2012-05-10 03:00:00+00:00,-1.9,300.0,16.0,65.0,1028.2,1,1,1,1,1
2012-05-10 06:00:00+00:00,-2.6,320.0,30.0,70.0,1027.9,1,1,1,1,1
2012-05-10 09:00:00+00:00,-2.2,360.0,28.0,69.0,1026.9,1,1,1,1,1
2012-05-10 12:00:00+00:00,-2.3,360.0,28.0,86.0,1025.0,1,1,1,1,1
2012-05-10 15:00:00+00:00,-1.5,360.0,25.0,81.0,1022.5,1,1,1,1,1
2012-05-10 18:00:00+00:00,-0.8,340.0,23.0,77.0,1019.1,1,1,1,1,1
2012-05-10 21:00:00+00:00,-0.9,350.0,20.0,80.0,1017.5,1,1,1,1,1
2012-05-11 00:00:00+00:00,-0.8,350.0,36.0,86.0,1014.7,1,1,1,1,1
2012-05-11 03:00:00+00:00,-0.3,360.0,39.0,82.0,1012.6,1,1,1,1,1
2012-05-11 06:00:00+00:00,-0.6,360.0,39.0,86.0,1009.9,1,1,1,1,1
2012-05-11 09:00:00+00:00,-0.8,10.0,34.0,88.0,1008.2,1,1,1,1,1
2012-05-11 12:00:00+00:00,-0.5,360.0,27.0,91.0,1006.6,1,1,1,1,1
2012-05-11 15:00:00+00:00,0.2,360.0,29.0,87.0,1005.7,1,1,1,1,1
2012-05-11 18:00:00+00:00,0.2,360.0,31.0,86.0,1004.4,1,1,1,1,1
2012-05-11 21:00:00+00:00,0.2,360.0,21.0,84.0,1003.5,1,1,1,1,1
2012-05-12 00:00:00+00:00,-0.1,10.0,20.0,87.0,1002.9,1,1,1,1,1
2012-05-12 03:00:00+00:00,-0.3,10.0,17.0,92.0,1002.6,1,1,1,1,1
2012-05-12 06:00:00+00:00,-0.3,360.0,22.0,91.0,1002.2,1,1,1,1,1
2012-05-12 09:00:00+00:00,-0.9,360.0,27.0,89.0,1003.2,1,1,1,1,1
2012-05-12 12:00:00+00:00,-0.9,350.0,26.0,82.0,1004.8,1,1,1,1,1
2012-05-12 15:00:00+00:00,-1.2,360.0,26.0,82.0,1005.7,1,1,1,1,1
2012-05-12 18:00:00+00:00,-0.9,360.0,23.0,81.0,1007.2,1,1,1,1,1
2012-05-12 21:00:00+00:00,-0.8,10.0,26.0,82.0,1007.8,1,1,1,1,1
2012-05-13 00:00:00+00:00,-0.8,10.0,26.0,82.0,1008.3,1,1,1,1,1
2012-05-13 03:00:00+00:00,-0.8,360.0,27.0,81.0,1007.9,1,1,1,1,1
2012-05-13 06:00:00+00:00,-1.0,360.0,33.0,84.0,1006.9,1,1,1,1,1
2012-05-13 09:00:00+00:00,-1.1,360.0,33.0,84.0,1007.1,1,1,1,1,1
2012-05-13 12:00:00+00:00,-0.6,360.0,31.0,86.0,1005.8,1,1,1,1,1
2012-05-13 15:00:00+00:00,0.1,360.0,38.0,86.0,1004.7,1,1,1,1,1
2012-05-13 18:00:00+00:00,-0.2,10.0,37.0,88.0,1003.1,1,1,1,1,1
2012-05-13 21:00:00+00:00,0.1,10.0,35.0,88.0,1002.3,1,1,1,1,1
2012-05-14 00:00:00+00:00,0.1,10.0,31.0,91.0,1001.2,1,1,1,1,1
2012-05-14 03:00:00+00:00,0.9,360.0,34.0,91.0,998.9,1,1,1,1,1
2012-05-14 06:00:00+00:00,0.7,10.0,23.0,91.0,999.0,1,1,1,1,1
2012-05-14 09:00:00+00:00,1.0,360.0,38.0,87.0,996.3,1,1,1,1,1
2012-05-14 12:00:00+00:00,0.3,360.0,39.0,85.0,992.2,1,1,1,1,1
2012-05-14 15:00:00+00:00,-0.5,350.0,56.0,87.0,985.7,1,1,1,1,1
2012-05-14 18:00:00+00:00,-0.6,350.0,52.0,91.0,984.3,1,1,1,1,1
2012-05-14 21:00:00+00:00,-0.3,360.0,47.0,91.0,983.6,1,1,1,1,1
2012-05-15 00:00:00+00:00,0.0,350.0,37.0,91.0,984.7,1,1,1,1,1
2012-05-15 03:00:00+00:00,0.7,320.0,15.0,73.0,988.0,1,1,1,1,1
2012-05-15 06:00:00+00:00,-0.5,220.0,4.0,74.0,990.5,1,1,1,1,1
2012-05-15 09:00:00+00:00,-2.0,170.0,16.0,81.0,991.6,1,1,1,1,1
2012-05-15 12:00:00+00:00,-2.9,180.0,18.0,78.0,992.3,1,1,1,1,1
2012-05-15 15:00:00+00:00,-3.6,160.0,24.0,69.0,993.3,1,1,1,1,1
2012-05-15 18:00:00+00:00,-4.4,250.0,7.0,71.0,995.6,1,1,1,1,1
2012-05-15 21:00:00+00:00,-5.8,330.0,9.0,70.0,998.1,1,1,1,1,1
2012-05-16 00:00:00+00:00,-5.6,280.0,9.0,67.0,1000.6,1,1,1,1,1
2012-05-16 03:00:00+00:00,-5.6,310.0,20.0,65.0,1002.1,1,1,1,1,1
2012-05-16 06:00:00+00:00,-4.5,360.0,23.0,69.0,1002.1,1,1,1,1,1
2012-05-16 09:00:00+00:00,-3.7,360.0,31.0,78.0,1001.2,1,1,1,1,1
2012-05-16 12:00:00+00:00,-4.0,360.0,28.0,79.0,1001.8,1,1,1,1,1
2012-05-16 15:00:00+00:00,-3.5,360.0,33.0,76.0,1001.2,1,1,1,1,1
2012-05-16 18:00:00+00:00,-3.3,360.0,39.0,81.0,999.8,1,1,1,1,1
2012-05-16 21:00:00+00:00,-2.9,350.0,35.0,83.0,1000.2,1,1,1,1,1
2012-05-17 00:00:00+00:00,-3.2,350.0,38.0,87.0,999.4,1,1,1,1,1
2012-05-17 03:00:00+00:00,-2.9,350.0,42.0,82.0,999.8,1,1,1,1,1
2012-05-17 06:00:00+00:00,-2.1,350.0,37.0,81.0,1000.0,1,1,1,1,1
2012-05-17 09:00:00+00:00,-2.0,10.0,38.0,82.0,1000.5,1,1,1,1,1
2012-05-17 12:00:00+00:00,-1.4,10.0,28.0,80.0,1002.3,1,1,1,1,1
2012-05-17 15:00:00+00:00,-1.4,360.0,31.0,85.0,1004.7,1,1,1,1,1
2012-05-17 18:00:00+00:00,-0.7,340.0,17.0,81.0,1009.0,1,1,1,1,1
2012-05-17 21:00:00+00:00,-1.5,350.0,12.0,80.0,1012.7,1,1,1,1,1
2012-05-18 00:00:00+00:00,-2.0,330.0,11.0,75.0,1015.0,1,1,1,1,1
2012-05-18 03:00:00+00:00,-3.0,350.0,9.0,71.0,1016.2,1,1,1,1,1
2012-05-18 06:00:00+00:00,-2.3,360.0,9.0,81.0,1015.9,1,1,1,1,1
2012-05-18 09:00:00+00:00,-3.3,340.0,8.0,76.0,1015.2,1,1,1,1,1
2012-05-18 12:00:00+00:00,-3.0,290.0,5.0,77.0,1014.4,1,1,1,1,1
2012-05-18 15:00:00+00:00,-4.1,360.0,5.0,79.0,1013.7,1,1,1,1,1
2012-05-18 18:00:00+00:00,-4.0,350.0,7.0,77.0,1012.9,1,1,1,1,1
2012-05-18 21:00:00+00:00,-3.4,20.0,6.0,72.0,1012.4,1,1,1,1,1
2012-05-19 00:00:00+00:00,-0.7,30.0,6.0,64.0,1011.9,1,1,1,1,1
2012-05-19 03:00:00+00:00,-3.2,330.0,7.0,73.0,1011.5,1,1,1,1,1
2012-05-19 06:00:00+00:00,1.2,30.0,17.0,54.0,1010.7,1,1,1,1,1
2012-05-19 09:00:00+00:00,-0.4,350.0,13.0,59.0,1010.3,1,1,1,1,1
2012-05-19 12:00:00+00:00,0.1,340.0,23.0,59.0,1010.1,1,1,1,1,1
2012-05-19 15:00:00+00:00,0.9,360.0,22.0,53.0,1010.5,1,1,1,1,1
2012-05-19 18:00:00+00:00,1.2,10.0,18.0,50.0,1011.2,1,1,1,1,1
2012-05-19 21:00:00+00:00,0.9,350.0,20.0,45.0,1010.9,1,1,1,1,1
2012-05-20 00:00:00+00:00,-0.4,10.0,15.0,57.0,1012.5,1,1,1,1,1
2012-05-20 03:00:00+00:00,-1.1,240.0,6.0,73.0,1013.1,1,1,1,1,1
2012-05-20 06:00:00+00:00,-2.1,210.0,11.0,82.0,1014.2,1,1,1,1,1
2012-05-20 09:00:00+00:00,-2.4,250.0,10.0,86.0,1015.3,1,1,1,1,1
2012-05-20 12:00:00+00:00,-2.6,150.0,3.0,82.0,1015.3,1,1,1,1,1
2012-05-20 15:00:00+00:00,-3.2,140.0,9.0,87.0,1015.8,1,1,1,1,1
2012-05-20 18:00:00+00:00,-4.0,170.0,10.0,87.0,1015.9,1,1,1,1,1
2012-05-20 21:00:00+00:00,-5.1,170.0,9.0,90.0,1015.7,1,1,1,1,1
2012-05-21 00:00:00+00:00,-6.1,160.0,7.0,90.0,1014.9,1,1,1,1,1
2012-05-21 03:00:00+00:00,-6.6,240.0,5.0,90.0,1013.2,1,1,1,1,1
2012-05-21 06:00:00+00:00,-7.5,220.0,4.0,89.0,1012.4,1,1,1,1,1
2012-05-21 09:00:00+00:00,-7.8,240.0,2.0,89.0,1011.1,1,1,1,1,1
2012-05-21 12:00:00+00:00,-8.6,350.0,7.0,89.0,1009.3,1,1,1,1,1
2012-05-21 15:00:00+00:00,-7.5,70.0,4.0,89.0,1008.6,1,1,1,1,1
2012-05-21 18:00:00+00:00,-7.1,230.0,5.0,76.0,1008.3,1,1,1,1,1
2012-05-21 21:00:00+00:00,-7.4,230.0,9.0,78.0,1007.8,1,1,1,1,1
2012-05-22 00:00:00+00:00,-8.0,240.0,7.0,84.0,1007.7,1,1,1,1,1
2012-05-22 03:00:00+00:00,-8.2,250.0,4.0,89.0,1006.8,1,1,1,1,1
2012-05-22 06:00:00+00:00,-8.6,310.0,4.0,88.0,1006.4,1,1,1,1,1
2012-05-22 09:00:00+00:00,-8.7,330.0,6.0,90.0,1006.6,1,1,1,1,1
2012-05-22 12:00:00+00:00,-9.4,320.0,2.0,88.0,1007.7,1,1,1,1,1
