date,temp,dir,vel,prec,pres,temp_sanmartin,dir_sanmartin,vel_sanmartin,prec_sanmartin,pres_sanmartin
1998-11-30 03:00:00,-6.2,9.0,9.0,,962.6,1,1,1,0,1
1998-11-30 06:00:00,-3.0,9.0,17.0,,960.2,1,1,1,0,1
1998-11-30 09:00:00,0.1,5.0,56.0,,959.8,1,1,1,0,1
1998-11-30 12:00:00,1.9,5.0,56.0,,960.5,1,1,1,0,1
1998-11-30 15:00:00,3.8,5.0,41.0,,962.8,1,1,1,0,1
1998-11-30 18:00:00,2.6,5.0,37.0,,965.8,1,1,1,0,1
1998-11-30 21:00:00,1.4,5.0,41.0,,967.8,1,1,1,0,1
1998-12-01 00:00:00,0.7,5.0,56.0,,969.8,1,1,1,0,1
1998-12-01 03:00:00,0.3,0.0,0.0,,971.3,1,1,1,0,1
1998-12-01 06:00:00,0.4,0.0,0.0,,972.4,1,1,1,0,1
1998-12-01 09:00:00,3.1,0.0,0.0,,972.8,1,1,1,0,1
1998-12-01 12:00:00,4.0,0.0,0.0,,972.6,1,1,1,0,1
1998-12-01 15:00:00,3.6,0.0,0.0,,972.2,1,1,1,0,1
1998-12-01 18:00:00,0.6,36.0,15.0,,972.0,1,1,1,0,1
1998-12-01 21:00:00,-0.7,36.0,19.0,,972.0,1,1,1,0,1
1998-12-02 00:00:00,-1.8,36.0,15.0,,971.8,1,1,1,0,1
1998-12-02 03:00:00,-3.0,36.0,19.0,,971.7,1,1,1,0,1
1998-12-02 06:00:00,-3.1,36.0,24.0,,971.6,1,1,1,0,1
1998-12-02 09:00:00,-3.1,36.0,28.0,,971.2,1,1,1,0,1
1998-12-02 12:00:00,-3.2,36.0,37.0,,970.5,1,1,1,0,1
1998-12-02 15:00:00,-3.2,36.0,33.0,,970.1,1,1,1,0,1
1998-12-02 18:00:00,-2.8,36.0,15.0,,970.6,1,1,1,0,1
1998-12-02 21:00:00,-3.6,36.0,28.0,,970.6,1,1,1,0,1
1998-12-03 00:00:00,-3.8,0.0,0.0,,970.8,1,1,1,0,1
1998-12-03 03:00:00,-3.7,0.0,0.0,,970.9,1,1,1,0,1
1998-12-03 06:00:00,-3.2,36.0,37.0,,971.4,1,1,1,0,1
1998-12-03 09:00:00,-2.6,36.0,28.0,,971.8,1,1,1,0,1
1998-12-03 12:00:00,-1.6,36.0,19.0,,972.8,1,1,1,0,1
1998-12-03 15:00:00,-1.8,36.0,15.0,,974.0,1,1,1,0,1
1998-12-03 18:00:00,-2.6,36.0,9.0,,975.4,1,1,1,0,1
1998-12-03 21:00:00,-2.8,36.0,19.0,,976.4,1,1,1,0,1
1998-12-04 00:00:00,-3.2,0.0,0.0,,977.4,1,1,1,0,1
1998-12-04 03:00:00,-3.2,36.0,11.0,,978.2,1,1,1,0,1
1998-12-04 06:00:00,-2.9,36.0,6.0,,978.8,1,1,1,0,1
1998-12-04 09:00:00,-1.4,0.0,0.0,,977.7,1,1,1,0,1
1998-12-04 12:00:00,-1.8,18.0,22.0,,975.8,1,1,1,0,1
1998-12-04 15:00:00,-1.4,0.0,0.0,,974.1,1,1,1,0,1
1998-12-04 18:00:00,-1.9,0.0,0.0,,972.4,1,1,1,0,1
1998-12-04 21:00:00,-2.0,18.0,9.0,,971.3,1,1,1,0,1
1998-12-05 00:00:00,-1.4,0.0,0.0,,970.6,1,1,1,0,1
1998-12-05 03:00:00,-2.0,0.0,0.0,,970.5,1,1,1,0,1
1998-12-05 06:00:00,-1.2,0.0,0.0,,970.9,1,1,1,0,1
1998-12-05 09:00:00,0.2,0.0,0.0,,971.0,1,1,1,0,1
1998-12-05 12:00:00,0.4,27.0,7.0,,971.2,1,1,1,0,1
1998-12-05 15:00:00,0.7,14.0,13.0,,971.2,1,1,1,0,1
1998-12-05 18:00:00,1.2,0.0,0.0,,972.0,1,1,1,0,1
1998-12-05 21:00:00,0.3,18.0,9.0,,972.6,1,1,1,0,1
1998-12-06 00:00:00,-1.0,0.0,0.0,,973.8,1,1,1,0,1
1998-12-06 03:00:00,-1.0,36.0,15.0,,974.6,1,1,1,0,1
1998-12-06 06:00:00,-1.1,36.0,19.0,,975.2,1,1,1,0,1
1998-12-06 09:00:00,-0.8,5.0,19.0,,975.0,1,1,1,0,1
1998-12-06 12:00:00,-0.9,27.0,19.0,,974.5,1,1,1,0,1
1998-12-06 15:00:00,-1.2,27.0,15.0,,975.0,1,1,1,0,1
1998-12-06 18:00:00,-1.2,0.0,0.0,,975.8,1,1,1,0,1
1998-12-06 21:00:00,-1.6,23.0,15.0,,976.1,1,1,1,0,1
1998-12-07 00:00:00,-2.6,23.0,19.0,,976.9,1,1,1,0,1
1998-12-07 03:00:00,-2.4,32.0,19.0,,977.8,1,1,1,0,1
1998-12-07 06:00:00,-2.2,0.0,0.0,,979.0,1,1,1,0,1
1998-12-07 09:00:00,-1.9,36.0,9.0,,980.0,1,1,1,0,1
1998-12-07 12:00:00,-0.8,0.0,0.0,,980.6,1,1,1,0,1
1998-12-07 15:00:00,-1.4,36.0,7.0,,982.5,1,1,1,0,1
1998-12-07 18:00:00,-0.9,18.0,15.0,,985.3,1,1,1,0,1
1998-12-07 21:00:00,-0.6,18.0,9.0,,986.6,1,1,1,0,1
1998-12-08 00:00:00,-1.6,36.0,15.0,,987.8,1,1,1,0,1
1998-12-08 03:00:00,-2.1,36.0,19.0,,989.0,1,1,1,0,1
1998-12-08 06:00:00,-1.7,36.0,19.0,,990.5,1,1,1,0,1
1998-12-08 09:00:00,-1.4,36.0,19.0,,991.2,1,1,1,0,1
1998-12-08 12:00:00,-0.2,0.0,0.0,,990.5,1,1,1,0,1
1998-12-08 15:00:00,-0.4,36.0,6.0,,989.2,1,1,1,0,1
1998-12-08 18:00:00,-0.6,0.0,0.0,,988.0,1,1,1,0,1
1998-12-08 21:00:00,-0.3,0.0,0.0,,986.2,1,1,1,0,1
1998-12-09 00:00:00,0.3,0.0,0.0,,984.0,1,1,1,0,1
1998-12-09 03:00:00,-0.2,0.0,0.0,,982.2,1,1,1,0,1
1998-12-09 06:00:00,-0.8,0.0,0.0,,978.2,1,1,1,0,1
1998-12-09 09:00:00,-0.5,9.0,11.0,,975.4,1,1,1,0,1
1998-12-09 12:00:00,1.0,9.0,6.0,,973.0,1,1,1,0,1
1998-12-09 15:00:00,1.0,9.0,6.0,,971.0,1,1,1,0,1
1998-12-09 18:00:00,0.8,9.0,4.0,,969.7,1,1,1,0,1
1998-12-09 21:00:00,0.5,14.0,15.0,,969.0,1,1,1,0,1
1998-12-10 00:00:00,-0.2,0.0,0.0,,969.0,1,1,1,0,1
1998-12-10 03:00:00,0.0,0.0,0.0,,968.2,1,1,1,0,1
1998-12-10 06:00:00,0.9,0.0,0.0,,967.6,1,1,1,0,1
1998-12-10 09:00:00,1.4,0.0,0.0,,967.2,1,1,1,0,1
1998-12-10 12:00:00,3.0,0.0,0.0,,966.9,1,1,1,0,1
1998-12-10 15:00:00,2.2,14.0,9.0,,966.8,1,1,1,0,1
1998-12-10 18:00:00,2.3,14.0,9.0,,967.2,1,1,1,0,1
1998-12-10 21:00:00,1.2,14.0,7.0,,967.8,1,1,1,0,1
1998-12-11 00:00:00,1.1,0.0,0.0,,967.8,1,1,1,0,1
1998-12-11 03:00:00,0.4,23.0,9.0,,968.6,1,1,1,0,1
1998-12-11 06:00:00,0.9,23.0,15.0,,968.9,1,1,1,0,1
1998-12-11 09:00:00,3.3,23.0,11.0,,969.2,1,1,1,0,1
1998-12-11 12:00:00,2.2,18.0,9.0,,969.4,1,1,1,0,1
1998-12-11 15:00:00,3.6,0.0,0.0,,969.4,1,1,1,0,1
1998-12-11 18:00:00,3.3,0.0,0.0,,969.3,1,1,1,0,1
1998-12-11 21:00:00,1.6,0.0,0.0,,968.9,1,1,1,0,1
1998-12-12 00:00:00,0.8,9.0,15.0,,968.5,1,1,1,0,1
1998-12-12 03:00:00,0.2,36.0,15.0,,968.1,1,1,1,0,1
1998-12-12 06:00:00,0.2,36.0,9.0,,968.5,1,1,1,0,1
1998-12-12 09:00:00,1.7,0.0,0.0,,968.8,1,1,1,0,1
1998-12-12 12:00:00,1.4,0.0,0.0,,969.7,1,1,1,0,1
1998-12-12 15:00:00,2.5,0.0,0.0,,970.5,1,1,1,0,1
1998-12-12 18:00:00,2.9,0.0,0.0,,971.4,1,1,1,0,1
1998-12-12 21:00:00,1.2,36.0,15.0,,972.0,1,1,1,0,1
1998-12-13 00:00:00,0.5,36.0,6.0,,972.9,1,1,1,0,1
1998-12-13 03:00:00,-0.2,0.0,0.0,,972.9,1,1,1,0,1
1998-12-13 06:00:00,-0.1,0.0,0.0,,973.2,1,1,1,0,1
1998-12-13 09:00:00,-0.1,0.0,0.0,,973.3,1,1,1,0,1
1998-12-13 12:00:00,1.0,0.0,0.0,,973.3,1,1,1,0,1
1998-12-13 15:00:00,0.8,18.0,15.0,,973.2,1,1,1,0,1
1998-12-13 18:00:00,2.5,0.0,0.0,,973.2,1,1,1,0,1
1998-12-13 21:00:00,0.8,18.0,19.0,,973.2,1,1,1,0,1
1998-12-14 00:00:00,1.1,18.0,11.0,,973.6,1,1,1,0,1
1998-12-14 03:00:00,-1.0,0.0,0.0,,973.8,1,1,1,0,1
1998-12-14 06:00:00,-0.6,0.0,0.0,,974.6,1,1,1,0,1
1998-12-14 09:00:00,-1.3,36.0,19.0,,975.4,1,1,1,0,1
1998-12-14 12:00:00,0.1,32.0,11.0,,976.1,1,1,1,0,1
1998-12-14 15:00:00,0.1,0.0,0.0,,976.6,1,1,1,0,1
1998-12-14 18:00:00,-0.4,0.0,0.0,,977.2,1,1,1,0,1
1998-12-14 21:00:00,-0.9,18.0,11.0,,977.4,1,1,1,0,1
1998-12-15 00:00:00,-0.9,0.0,0.0,,977.4,1,1,1,0,1
1998-12-15 03:00:00,-0.6,0.0,0.0,,977.7,1,1,1,0,1
1998-12-15 06:00:00,-1.0,0.0,0.0,,977.8,1,1,1,0,1
1998-12-15 09:00:00,0.0,0.0,0.0,,977.4,1,1,1,0,1
1998-12-15 12:00:00,1.1,0.0,0.0,,977.0,1,1,1,0,1
1998-12-15 15:00:00,2.7,0.0,0.0,,976.4,1,1,1,0,1
1998-12-15 18:00:00,3.4,9.0,19.0,,975.4,1,1,1,0,1
1998-12-15 21:00:00,1.8,9.0,37.0,,974.9,1,1,1,0,1
1998-12-16 00:00:00,1.1,9.0,37.0,,974.0,1,1,1,0,1
1998-12-16 03:00:00,0.6,5.0,65.0,,972.5,1,1,1,0,1
1998-12-16 06:00:00,0.3,5.0,70.0,,973.0,1,1,1,0,1
1998-12-16 09:00:00,2.0,9.0,74.0,,973.7,1,1,1,0,1
1998-12-16 12:00:00,2.4,9.0,67.0,,974.6,1,1,1,0,1
1998-12-16 15:00:00,3.2,9.0,52.0,,976.5,1,1,1,0,1
1998-12-16 18:00:00,3.7,5.0,28.0,,978.6,1,1,1,0,1
1998-12-16 21:00:00,3.1,5.0,19.0,,979.8,1,1,1,0,1
1998-12-17 00:00:00,1.5,5.0,9.0,,980.8,1,1,1,0,1
1998-12-17 03:00:00,0.3,0.0,0.0,,981.4,1,1,1,0,1
1998-12-17 06:00:00,0.7,0.0,0.0,,982.1,1,1,1,0,1
1998-12-17 09:00:00,2.6,9.0,9.0,,982.2,1,1,1,0,1
1998-12-17 12:00:00,3.8,0.0,0.0,,982.4,1,1,1,0,1
1998-12-17 15:00:00,4.5,0.0,0.0,,983.2,1,1,1,0,1
1998-12-17 18:00:00,2.4,0.0,0.0,,984.4,1,1,1,0,1
1998-12-17 21:00:00,1.8,0.0,0.0,,984.9,1,1,1,0,1
1998-12-18 00:00:00,1.0,0.0,0.0,,985.4,1,1,1,0,1
1998-12-18 03:00:00,1.3,18.0,11.0,,985.4,1,1,1,0,1
1998-12-18 06:00:00,1.6,0.0,0.0,,985.4,1,1,1,0,1
1998-12-18 09:00:00,4.0,0.0,0.0,,984.6,1,1,1,0,1
1998-12-18 12:00:00,5.4,0.0,0.0,,983.8,1,1,1,0,1
1998-12-18 15:00:00,7.0,5.0,11.0,,983.0,1,1,1,0,1
1998-12-18 18:00:00,4.6,5.0,22.0,,981.7,1,1,1,0,1
1998-12-18 21:00:00,4.0,5.0,28.0,,980.2,1,1,1,0,1
1998-12-19 00:00:00,3.2,5.0,7.0,,978.5,1,1,1,0,1
1998-12-19 03:00:00,3.0,5.0,19.0,,976.6,1,1,1,0,1
1998-12-19 06:00:00,2.9,5.0,24.0,,975.8,1,1,1,0,1
1998-12-19 09:00:00,5.4,5.0,9.0,,974.6,1,1,1,0,1
1998-12-19 12:00:00,4.8,5.0,22.0,,973.4,1,1,1,0,1
1998-12-19 15:00:00,7.3,5.0,20.0,,972.6,1,1,1,0,1
1998-12-19 18:00:00,6.0,5.0,33.0,,973.2,1,1,1,0,1
1998-12-19 21:00:00,4.2,5.0,24.0,,974.2,1,1,1,0,1
1998-12-20 00:00:00,2.9,0.0,0.0,,975.8,1,1,1,0,1
1998-12-20 03:00:00,2.5,27.0,11.0,,977.4,1,1,1,0,1
1998-12-20 06:00:00,1.4,0.0,0.0,,979.8,1,1,1,0,1
1998-12-20 09:00:00,0.9,0.0,0.0,,981.4,1,1,1,0,1
1998-12-20 12:00:00,0.8,0.0,0.0,,982.4,1,1,1,0,1
1998-12-20 15:00:00,1.4,5.0,11.0,,983.0,1,1,1,0,1
1998-12-20 18:00:00,1.8,5.0,15.0,,983.7,1,1,1,0,1
1998-12-20 21:00:00,1.8,0.0,0.0,,983.6,1,1,1,0,1
1998-12-21 00:00:00,1.8,36.0,9.0,,983.0,1,1,1,0,1
1998-12-21 03:00:00,2.0,23.0,11.0,,983.0,1,1,1,0,1
1998-12-21 06:00:00,0.0,0.0,0.0,,983.2,1,1,1,0,1
1998-12-21 09:00:00,2.1,0.0,0.0,,982.6,1,1,1,0,1
1998-12-21 12:00:00,2.5,9.0,15.0,,982.0,1,1,1,0,1
1998-12-21 15:00:00,1.9,18.0,15.0,,981.3,1,1,1,0,1
1998-12-21 18:00:00,1.3,14.0,11.0,,980.2,1,1,1,0,1
1998-12-21 21:00:00,2.2,0.0,0.0,,978.5,1,1,1,0,1
1998-12-22 00:00:00,0.8,36.0,37.0,,976.5,1,1,1,0,1
1998-12-22 03:00:00,0.1,5.0,48.0,,975.0,1,1,1,0,1
1998-12-22 06:00:00,0.9,5.0,59.0,,974.5,1,1,1,0,1
1998-12-22 09:00:00,1.6,5.0,56.0,,974.2,1,1,1,0,1
1998-12-22 12:00:00,2.0,5.0,37.0,,974.6,1,1,1,0,1
1998-12-22 15:00:00,2.4,5.0,33.0,,975.1,1,1,1,0,1
1998-12-22 18:00:00,2.0,5.0,28.0,,976.0,1,1,1,0,1
1998-12-22 21:00:00,1.1,5.0,37.0,,976.9,1,1,1,0,1
1998-12-23 00:00:00,0.9,5.0,37.0,,977.6,1,1,1,0,1
1998-12-23 03:00:00,0.3,5.0,41.0,,978.4,1,1,1,0,1
1998-12-23 06:00:00,0.7,5.0,37.0,,979.0,1,1,1,0,1
1998-12-23 09:00:00,2.6,0.0,0.0,,979.7,1,1,1,0,1
1998-12-23 12:00:00,3.1,0.0,0.0,,979.6,1,1,1,0,1
1998-12-23 15:00:00,3.2,0.0,0.0,,979.7,1,1,1,0,1
1998-12-23 18:00:00,3.3,36.0,9.0,,980.2,1,1,1,0,1
1998-12-23 21:00:00,4.2,36.0,7.0,,980.4,1,1,1,0,1
1998-12-24 00:00:00,2.1,0.0,0.0,,980.2,1,1,1,0,1
1998-12-24 03:00:00,0.9,36.0,9.0,,980.4,1,1,1,0,1
1998-12-24 06:00:00,0.6,36.0,11.0,,980.8,1,1,1,0,1
1998-12-24 09:00:00,1.3,36.0,13.0,,981.0,1,1,1,0,1
1998-12-24 12:00:00,1.9,36.0,9.0,,981.2,1,1,1,0,1
1998-12-24 15:00:00,3.1,36.0,7.0,,981.7,1,1,1,0,1
1998-12-24 18:00:00,2.8,0.0,0.0,,982.2,1,1,1,0,1
1998-12-24 21:00:00,1.9,0.0,0.0,,982.9,1,1,1,0,1
1998-12-25 00:00:00,1.8,0.0,0.0,,983.6,1,1,1,0,1
1998-12-25 03:00:00,0.5,0.0,0.0,,984.2,1,1,1,0,1
1998-12-25 06:00:00,0.7,0.0,0.0,,985.0,1,1,1,0,1
1998-12-25 09:00:00,2.6,26.0,9.0,,985.8,1,1,1,0,1
1998-12-25 12:00:00,2.8,18.0,6.0,,986.8,1,1,1,0,1
1998-12-25 15:00:00,5.2,18.0,6.0,,987.6,1,1,1,0,1
1998-12-25 18:00:00,6.0,0.0,0.0,,988.1,1,1,1,0,1
1998-12-25 21:00:00,4.1,18.0,6.0,,988.6,1,1,1,0,1
1998-12-26 00:00:00,2.1,5.0,33.0,,989.0,1,1,1,0,1
1998-12-26 03:00:00,0.8,5.0,33.0,,989.4,1,1,1,0,1
1998-12-26 06:00:00,1.4,5.0,33.0,,989.6,1,1,1,0,1
1998-12-26 09:00:00,1.5,5.0,37.0,,989.0,1,1,1,0,1
1998-12-26 12:00:00,3.0,5.0,37.0,,988.9,1,1,1,0,1
1998-12-26 15:00:00,4.2,5.0,30.0,,989.0,1,1,1,0,1
1998-12-26 18:00:00,4.4,5.0,41.0,,988.5,1,1,1,0,1
1998-12-26 21:00:00,2.0,5.0,35.0,,989.6,1,1,1,0,1
1998-12-27 00:00:00,1.8,5.0,26.0,,990.4,1,1,1,0,1
1998-12-27 03:00:00,-0.3,5.0,24.0,,991.3,1,1,1,0,1
1998-12-27 06:00:00,0.8,5.0,28.0,,991.4,1,1,1,0,1
1998-12-27 09:00:00,1.4,5.0,31.0,,992.2,1,1,1,0,1
1998-12-27 12:00:00,3.6,0.0,0.0,,991.8,1,1,1,0,1
1998-12-27 15:00:00,6.2,5.0,15.0,,992.1,1,1,1,0,1
1998-12-27 18:00:00,4.1,9.0,22.0,,992.6,1,1,1,0,1
1998-12-27 21:00:00,1.5,9.0,24.0,,992.9,1,1,1,0,1
1998-12-28 00:00:00,1.4,9.0,26.0,,993.0,1,1,1,0,1
1998-12-28 03:00:00,1.0,9.0,28.0,,993.3,1,1,1,0,1
1998-12-28 06:00:00,1.1,5.0,24.0,,993.8,1,1,1,0,1
1998-12-28 09:00:00,2.8,5.0,15.0,,993.6,1,1,1,0,1
1998-12-28 12:00:00,4.1,1.0,17.0,,993.7,1,1,1,0,1
1998-12-28 15:00:00,4.4,0.0,0.0,,993.4,1,1,1,0,1
1998-12-28 18:00:00,3.6,14.0,7.0,,993.8,1,1,1,0,1
1998-12-28 21:00:00,3.1,0.0,0.0,,994.2,1,1,1,0,1
1998-12-29 00:00:00,3.4,0.0,0.0,,994.5,1,1,1,0,1
1998-12-29 03:00:00,5.0,0.0,0.0,,994.2,1,1,1,0,1
1998-12-29 06:00:00,4.8,0.0,0.0,,995.0,1,1,1,0,1
1998-12-29 09:00:00,5.2,0.0,0.0,,995.4,1,1,1,0,1
1998-12-29 12:00:00,5.4,36.0,11.0,,996.1,1,1,1,0,1
1998-12-29 15:00:00,5.4,36.0,9.0,,997.6,1,1,1,0,1
1998-12-29 18:00:00,3.6,18.0,11.0,,998.9,1,1,1,0,1
1998-12-29 21:00:00,2.8,18.0,19.0,,999.8,1,1,1,0,1
1998-12-30 00:00:00,2.3,18.0,19.0,,1000.4,1,1,1,0,1
1998-12-30 03:00:00,1.8,18.0,9.0,,1000.5,1,1,1,0,1
1998-12-30 06:00:00,1.9,0.0,0.0,,1001.0,1,1,1,0,1
1998-12-30 09:00:00,2.0,0.0,0.0,,1000.9,1,1,1,0,1
1998-12-30 12:00:00,3.4,0.0,0.0,,1001.5,1,1,1,0,1
1998-12-30 15:00:00,4.4,0.0,0.0,,1002.2,1,1,1,0,1
1998-12-30 18:00:00,5.5,0.0,0.0,,1003.0,1,1,1,0,1
1998-12-30 21:00:00,3.5,18.0,6.0,,1003.0,1,1,1,0,1
1998-12-31 00:00:00,2.0,0.0,0.0,,1002.8,1,1,1,0,1
1998-12-31 03:00:00,2.0,0.0,0.0,,1002.8,1,1,1,0,1
1998-12-31 06:00:00,2.1,14.0,6.0,,1001.8,1,1,1,0,1
1998-12-31 09:00:00,2.0,0.0,0.0,,1000.8,1,1,1,0,1
1998-12-31 12:00:00,4.6,0.0,0.0,,999.0,1,1,1,0,1
1998-12-31 15:00:00,5.5,9.0,6.0,,997.0,1,1,1,0,1
1998-12-31 18:00:00,5.0,14.0,19.0,,994.8,1,1,1,0,1
1998-12-31 21:00:00,3.8,14.0,11.0,,991.4,1,1,1,0,1
1999-01-01 00:00:00,2.8,0.0,0.0,,988.6,1,1,1,0,1
1999-01-01 03:00:00,5.0,5.0,19.0,,986.2,1,1,1,0,1
1999-01-01 06:00:00,5.6,5.0,37.0,,984.2,1,1,1,0,1
1999-01-01 09:00:00,3.6,5.0,56.0,,982.2,1,1,1,0,1
1999-01-01 12:00:00,4.8,5.0,61.0,,982.4,1,1,1,0,1
1999-01-01 15:00:00,5.0,5.0,59.0,,983.4,1,1,1,0,1
1999-01-01 18:00:00,5.8,5.0,19.0,,984.4,1,1,1,0,1
1999-01-01 21:00:00,4.8,0.0,0.0,,985.4,1,1,1,0,1
1999-01-02 00:00:00,3.0,9.0,11.0,,985.6,1,1,1,0,1
1999-01-02 03:00:00,2.6,0.0,0.0,,985.8,1,1,1,0,1
1999-01-02 06:00:00,2.0,0.0,0.0,,986.1,1,1,1,0,1
1999-01-02 09:00:00,5.8,0.0,0.0,,985.8,1,1,1,0,1
1999-01-02 12:00:00,6.2,36.0,9.0,,986.0,1,1,1,0,1
1999-01-02 15:00:00,3.1,5.0,6.0,,985.8,1,1,1,0,1
1999-01-02 18:00:00,3.8,0.0,0.0,,985.8,1,1,1,0,1
1999-01-02 21:00:00,3.2,5.0,7.0,,985.3,1,1,1,0,1
1999-01-03 00:00:00,1.9,0.0,0.0,,985.3,1,1,1,0,1
1999-01-03 03:00:00,2.2,0.0,0.0,,985.4,1,1,1,0,1
1999-01-03 06:00:00,1.4,0.0,0.0,,986.2,1,1,1,0,1
1999-01-03 09:00:00,1.8,0.0,0.0,,987.0,1,1,1,0,1
1999-01-03 12:00:00,1.7,9.0,9.0,,987.4,1,1,1,0,1
1999-01-03 15:00:00,2.8,0.0,0.0,,988.4,1,1,1,0,1
1999-01-03 18:00:00,2.2,0.0,0.0,,988.6,1,1,1,0,1
1999-01-03 21:00:00,3.1,0.0,0.0,,988.8,1,1,1,0,1
1999-01-04 00:00:00,1.6,0.0,0.0,,988.9,1,1,1,0,1
1999-01-04 03:00:00,0.9,5.0,7.0,,988.8,1,1,1,0,1
1999-01-04 06:00:00,1.6,0.0,0.0,,988.5,1,1,1,0,1
1999-01-04 09:00:00,2.4,0.0,0.0,,988.0,1,1,1,0,1
1999-01-04 12:00:00,2.2,0.0,0.0,,988.0,1,1,1,0,1
1999-01-04 15:00:00,1.8,0.0,0.0,,988.0,1,1,1,0,1
1999-01-04 18:00:00,1.7,0.0,0.0,,987.4,1,1,1,0,1
1999-01-04 21:00:00,1.8,9.0,6.0,,986.2,1,1,1,0,1
1999-01-05 00:00:00,1.2,9.0,7.0,,984.6,1,1,1,0,1
1999-01-05 03:00:00,0.0,0.0,0.0,,983.2,1,1,1,0,1
1999-01-05 06:00:00,1.0,14.0,7.0,,981.2,1,1,1,0,1
1999-01-05 09:00:00,1.6,9.0,7.0,,980.2,1,1,1,0,1
1999-01-05 12:00:00,2.4,0.0,0.0,,979.2,1,1,1,0,1
1999-01-05 15:00:00,3.1,36.0,9.0,,978.4,1,1,1,0,1
1999-01-05 18:00:00,3.3,0.0,0.0,,978.0,1,1,1,0,1
1999-01-05 21:00:00,2.2,0.0,0.0,,977.3,1,1,1,0,1
1999-01-06 00:00:00,1.8,0.0,0.0,,977.2,1,1,1,0,1
1999-01-06 03:00:00,1.2,0.0,0.0,,976.6,1,1,1,0,1
1999-01-06 06:00:00,2.5,5.0,22.0,,975.4,1,1,1,0,1
1999-01-06 09:00:00,3.9,5.0,59.0,,974.2,1,1,1,0,1
1999-01-06 12:00:00,3.6,5.0,69.0,,973.3,1,1,1,0,1
1999-01-06 15:00:00,3.9,5.0,56.0,,973.4,1,1,1,0,1
1999-01-06 18:00:00,3.5,5.0,52.0,,974.0,1,1,1,0,1
1999-01-06 21:00:00,3.2,5.0,65.0,,974.2,1,1,1,0,1
1999-01-07 00:00:00,3.6,5.0,52.0,,975.0,1,1,1,0,1
1999-01-07 03:00:00,2.5,5.0,56.0,,976.2,1,1,1,0,1
1999-01-07 06:00:00,3.4,5.0,33.0,,976.9,1,1,1,0,1
1999-01-07 09:00:00,3.9,5.0,15.0,,977.8,1,1,1,0,1
1999-01-07 12:00:00,6.0,0.0,0.0,,978.2,1,1,1,0,1
1999-01-07 15:00:00,3.4,5.0,13.0,,980.2,1,1,1,0,1
1999-01-07 18:00:00,2.2,5.0,9.0,,982.0,1,1,1,0,1
1999-01-07 21:00:00,2.0,23.0,15.0,,982.6,1,1,1,0,1
1999-01-08 00:00:00,1.6,14.0,7.0,,983.2,1,1,1,0,1
1999-01-08 03:00:00,1.4,0.0,0.0,,983.8,1,1,1,0,1
1999-01-08 06:00:00,1.0,0.0,0.0,,985.0,1,1,1,0,1
1999-01-08 09:00:00,1.3,0.0,0.0,,986.2,1,1,1,0,1
1999-01-08 12:00:00,2.8,36.0,7.0,,987.4,1,1,1,0,1
1999-01-08 15:00:00,2.9,36.0,7.0,,988.6,1,1,1,0,1
1999-01-08 18:00:00,3.9,36.0,9.0,,989.3,1,1,1,0,1
1999-01-08 21:00:00,2.2,0.0,0.0,,988.6,1,1,1,0,1
1999-01-09 00:00:00,1.7,0.0,0.0,,988.0,1,1,1,0,1
1999-01-09 03:00:00,1.5,9.0,6.0,,984.9,1,1,1,0,1
1999-01-09 06:00:00,2.8,5.0,11.0,,982.6,1,1,1,0,1
1999-01-09 09:00:00,3.7,5.0,19.0,,979.8,1,1,1,0,1
1999-01-09 12:00:00,2.8,0.0,0.0,,978.6,1,1,1,0,1
1999-01-09 15:00:00,4.0,5.0,9.0,,979.4,1,1,1,0,1
1999-01-09 18:00:00,1.4,5.0,9.0,,981.4,1,1,1,0,1
1999-01-09 21:00:00,2.2,0.0,0.0,,983.4,1,1,1,0,1
1999-01-10 00:00:00,1.0,0.0,0.0,,986.0,1,1,1,0,1
1999-01-10 03:00:00,2.0,0.0,0.0,,988.6,1,1,1,0,1
1999-01-10 06:00:00,2.0,0.0,0.0,,991.0,1,1,1,0,1
1999-01-10 09:00:00,2.1,18.0,9.0,,992.8,1,1,1,0,1
1999-01-10 12:00:00,2.8,0.0,0.0,,992.3,1,1,1,0,1
1999-01-10 15:00:00,4.1,0.0,0.0,,991.8,1,1,1,0,1
1999-01-10 18:00:00,3.5,9.0,15.0,,989.4,1,1,1,0,1
1999-01-10 21:00:00,4.7,0.0,0.0,,985.7,1,1,1,0,1
1999-01-11 00:00:00,9.0,36.0,22.0,,982.6,1,1,1,0,1
1999-01-11 03:00:00,6.4,0.0,0.0,,984.0,1,1,1,0,1
1999-01-11 06:00:00,6.3,36.0,37.0,,983.2,1,1,1,0,1
1999-01-11 09:00:00,7.4,5.0,7.0,,982.9,1,1,1,0,1
1999-01-11 12:00:00,8.0,32.0,11.0,,982.5,1,1,1,0,1
1999-01-11 15:00:00,8.2,36.0,11.0,,981.6,1,1,1,0,1
1999-01-11 18:00:00,7.2,36.0,28.0,,980.6,1,1,1,0,1
1999-01-11 21:00:00,6.0,32.0,15.0,,981.6,1,1,1,0,1
1999-01-12 00:00:00,2.9,36.0,28.0,,983.4,1,1,1,0,1
1999-01-12 03:00:00,2.4,32.0,37.0,,984.1,1,1,1,0,1
1999-01-12 06:00:00,1.2,27.0,43.0,,985.8,1,1,1,0,1
