date,temp,skt,dir,vel,hr,prec,pres,temp_jci,skt_jci,dir_jci,vel_jci,hr_jci,prec_jci,pres_jci
2015-09-19 06:00:00+00:00,-12.4,-4.5,44.0,1.5,75.0,,996.5,1,1,1,1,1,0,1
2015-09-19 09:00:00+00:00,-11.4,-4.5,40.0,2.5,75.0,,997.3,1,1,1,1,1,0,1
2015-09-19 12:00:00+00:00,-10.1,-4.6,40.0,2.2,78.0,,997.8,1,1,1,1,1,0,1
2015-09-19 15:00:00+00:00,-7.7,-4.5,280.0,2.2,72.0,,997.9,1,1,1,1,1,0,1
2015-09-19 18:00:00+00:00,-9.3,-4.4,208.0,4.0,76.0,,997.8,1,1,1,1,1,0,1
2015-09-19 21:00:00+00:00,-9.9,-4.4,241.0,2.6,78.0,,996.9,1,1,1,1,1,0,1
2015-09-20 00:00:00+00:00,-10.7,-4.5,214.0,2.3,81.0,,995.9,1,1,1,1,1,0,1
2015-09-20 03:00:00+00:00,-10.1,-4.5,197.0,3.7,75.0,,994.0,1,1,1,1,1,0,1
2015-09-20 06:00:00+00:00,-8.4,-4.5,164.0,1.9,79.0,,991.2,1,1,1,1,1,0,1
2015-09-20 09:00:00+00:00,-5.6,-4.5,165.0,1.4,87.0,,988.0,1,1,1,1,1,0,1
2015-09-20 12:00:00+00:00,-3.7,-4.4,202.0,4.5,83.0,,985.4,1,1,1,1,1,0,1
2015-09-20 15:00:00+00:00,-2.9,-4.3,223.0,3.2,82.0,,983.1,1,1,1,1,1,0,1
2015-09-20 18:00:00+00:00,-2.6,-4.1,203.0,6.0,75.0,,981.1,1,1,1,1,1,0,1
2015-09-20 21:00:00+00:00,-3.6,-4.0,196.0,8.6,74.0,,980.7,1,1,1,1,1,0,1
2015-09-21 00:00:00+00:00,-4.3,-4.1,199.0,6.9,79.0,,982.8,1,1,1,1,1,0,1
2015-09-21 03:00:00+00:00,-4.0,-4.0,197.0,5.5,76.0,,986.5,1,1,1,1,1,0,1
2015-09-21 06:00:00+00:00,-5.6,-3.9,210.0,4.8,80.0,,989.2,1,1,1,1,1,0,1
2015-09-21 09:00:00+00:00,-5.8,-3.8,200.0,5.1,76.0,,990.2,1,1,1,1,1,0,1
2015-09-21 12:00:00+00:00,-4.2,-3.7,190.0,6.5,77.0,,990.5,1,1,1,1,1,0,1
2015-09-21 15:00:00+00:00,-2.6,-3.4,194.0,6.5,75.0,,991.0,1,1,1,1,1,0,1
2015-09-21 18:00:00+00:00,-2.3,-3.2,198.0,5.6,77.0,,991.8,1,1,1,1,1,0,1
2015-09-21 21:00:00+00:00,-2.1,-3.2,195.0,3.4,83.0,,992.5,1,1,1,1,1,0,1
2015-09-22 00:00:00+00:00,-2.1,-3.2,267.0,0.8,89.0,,992.6,1,1,1,1,1,0,1
2015-09-22 03:00:00+00:00,-1.6,-3.2,197.0,3.2,88.0,,992.0,1,1,1,1,1,0,1
2015-09-22 06:00:00+00:00,-2.5,-3.1,227.0,1.8,93.0,,991.5,1,1,1,1,1,0,1
2015-09-22 09:00:00+00:00,-2.6,-3.0,187.0,3.5,90.0,,991.1,1,1,1,1,1,0,1
2015-09-22 12:00:00+00:00,-2.2,-2.9,33.0,0.3,85.0,,989.4,1,1,1,1,1,0,1
2015-09-22 15:00:00+00:00,-0.7000000000000001,-2.6,149.0,0.5,86.0,,986.9,1,1,1,1,1,0,1
2015-09-22 18:00:00+00:00,-0.4,-2.4,230.0,1.9,85.0,,984.3,1,1,1,1,1,0,1
2015-09-22 21:00:00+00:00,-0.1,-2.4,231.0,2.5,87.0,,982.4,1,1,1,1,1,0,1
2015-09-23 00:00:00+00:00,-0.7000000000000001,-2.4,295.0,6.3,92.0,,979.2,1,1,1,1,1,0,1
2015-09-23 03:00:00+00:00,-0.7000000000000001,-2.4,292.0,4.2,94.0,,975.8,1,1,1,1,1,0,1
2015-09-23 06:00:00+00:00,-7.5,-2.3,217.0,4.7,80.0,,977.0,1,1,1,1,1,0,1
2015-09-23 09:00:00+00:00,-9.5,-2.3,236.0,4.2,60.0,,978.5,1,1,1,1,1,0,1
2015-09-23 12:00:00+00:00,-10.3,-2.2,240.0,5.7,56.0,,979.4,1,1,1,1,1,0,1
2015-09-23 15:00:00+00:00,-10.2,-1.9,244.0,5.4,58.0,,977.7,1,1,1,1,1,0,1
2015-09-23 18:00:00+00:00,-9.8,-1.8,241.0,3.3,77.0,,975.4,1,1,1,1,1,0,1
2015-09-23 21:00:00+00:00,-11.1,-1.9,223.0,3.8,72.0,,977.1,1,1,1,1,1,0,1
2015-09-24 00:00:00+00:00,-10.9,-2.1,224.0,5.0,71.0,,977.0,1,1,1,1,1,0,1
2015-09-24 03:00:00+00:00,-11.5,-2.3,223.0,6.3,67.0,,979.7,1,1,1,1,1,0,1
2015-09-24 06:00:00+00:00,-11.4,-2.4,77.0,1.6,75.0,,980.2,1,1,1,1,1,0,1
2015-09-24 09:00:00+00:00,-11.6,-2.5,106.0,1.2,79.0,,980.8,1,1,1,1,1,0,1
2015-09-24 12:00:00+00:00,-8.0,-2.6,80.0,0.5,79.0,,980.0,1,1,1,1,1,0,1
2015-09-24 15:00:00+00:00,-1.9,-2.6,227.0,3.6,84.0,,978.7,1,1,1,1,1,0,1
2015-09-24 18:00:00+00:00,-1.1,-2.6,247.0,4.6,82.0,,979.3,1,1,1,1,1,0,1
2015-09-24 21:00:00+00:00,-1.4,-2.7,239.0,3.8,77.0,,981.0,1,1,1,1,1,0,1
2015-09-25 00:00:00+00:00,-3.0,-2.9,268.0,4.7,77.0,,981.2,1,1,1,1,1,0,1
2015-09-25 03:00:00+00:00,-3.3,-2.9,293.0,5.9,78.0,,980.2,1,1,1,1,1,0,1
2015-09-25 06:00:00+00:00,-2.6,-2.8,295.0,5.0,81.0,,977.5,1,1,1,1,1,0,1
2015-09-25 09:00:00+00:00,-2.1,-2.8,295.0,6.1,85.0,,974.7,1,1,1,1,1,0,1
2015-09-25 12:00:00+00:00,-6.1,-2.7,215.0,4.8,64.0,,977.3,1,1,1,1,1,0,1
2015-09-25 15:00:00+00:00,-9.9,-2.4,235.0,3.6,65.0,,980.2,1,1,1,1,1,0,1
2015-09-25 18:00:00+00:00,-12.6,-2.0,205.0,4.6,57.0,,985.0,1,1,1,1,1,0,1
2015-09-25 21:00:00+00:00,-14.5,-2.1,222.0,6.6,71.0,,987.1,1,1,1,1,1,0,1
2015-09-26 00:00:00+00:00,-13.5,-2.3,219.0,4.0,74.0,,991.6,1,1,1,1,1,0,1
2015-09-26 03:00:00+00:00,-15.3,-2.5,75.0,3.3,74.0,,993.7,1,1,1,1,1,0,1
2015-09-26 06:00:00+00:00,-15.7,-2.6,118.0,1.2,73.0,,994.8,1,1,1,1,1,0,1
2015-09-26 09:00:00+00:00,-15.2,-2.8,115.0,1.5,70.0,,994.7,1,1,1,1,1,0,1
2015-09-26 12:00:00+00:00,-13.1,-3.0,75.0,1.2,73.0,,993.2,1,1,1,1,1,0,1
2015-09-26 15:00:00+00:00,-9.2,-3.0,230.0,0.5,72.0,,991.9,1,1,1,1,1,0,1
2015-09-26 18:00:00+00:00,-6.5,-3.1,260.0,0.3,75.0,,991.3,1,1,1,1,1,0,1
2015-09-26 21:00:00+00:00,-5.6,-3.4,356.0,2.4,79.0,,991.4,1,1,1,1,1,0,1
2015-09-27 00:00:00+00:00,-3.7,-3.6,91.0,1.0,83.0,,991.5,1,1,1,1,1,0,1
2015-09-27 03:00:00+00:00,-2.2,-3.7,328.0,0.8,87.0,,991.2,1,1,1,1,1,0,1
2015-09-27 06:00:00+00:00,-1.0,-3.7,5.0,4.6,83.0,,990.2,1,1,1,1,1,0,1
2015-09-27 09:00:00+00:00,-0.8,-3.6,22.0,4.4,90.0,,988.7,1,1,1,1,1,0,1
2015-09-27 12:00:00+00:00,-2.0,-3.6,12.0,2.1,90.0,,989.5,1,1,1,1,1,0,1
2015-09-27 15:00:00+00:00,-4.6,-3.4,89.0,4.0,71.0,,993.3,1,1,1,1,1,0,1
2015-09-27 18:00:00+00:00,-7.1,-3.2,103.0,7.2,69.0,,997.4,1,1,1,1,1,0,1
2015-09-27 21:00:00+00:00,-8.3,-3.2,121.0,2.3,69.0,,1002.6,1,1,1,1,1,0,1
2015-09-28 00:00:00+00:00,-9.3,-3.2,100.0,3.5,72.0,,1006.1,1,1,1,1,1,0,1
2015-09-28 03:00:00+00:00,-9.3,-3.2,140.0,0.1,75.0,,1008.2,1,1,1,1,1,0,1
2015-09-28 06:00:00+00:00,-7.8,-3.1,199.0,1.9,81.0,,1009.6,1,1,1,1,1,0,1
2015-09-28 09:00:00+00:00,-7.6,-3.1,173.0,1.3,81.0,,1010.2,1,1,1,1,1,0,1
2015-09-28 12:00:00+00:00,-6.3,-3.1,218.0,0.5,78.0,,1010.6,1,1,1,1,1,0,1
2015-09-28 15:00:00+00:00,-4.0,-2.9,221.0,1.0,72.0,,1011.3,1,1,1,1,1,0,1
2015-09-28 18:00:00+00:00,-3.1,-2.8,236.0,1.4,73.0,,1011.5,1,1,1,1,1,0,1
2015-09-28 21:00:00+00:00,-4.6,-2.8,172.0,1.4,85.0,,1011.4,1,1,1,1,1,0,1
2015-09-29 00:00:00+00:00,-4.3,-2.9,129.0,0.1,91.0,,1011.6,1,1,1,1,1,0,1
2015-09-29 03:00:00+00:00,-7.2,-2.9,84.0,0.6000000000000001,91.0,,1010.7,1,1,1,1,1,0,1
2015-09-29 06:00:00+00:00,-6.2,-2.9,206.0,0.0,85.0,,1010.2,1,1,1,1,1,0,1
2015-09-29 09:00:00+00:00,-5.3,-2.8,34.0,2.9,91.0,,1009.0,1,1,1,1,1,0,1
2015-09-29 12:00:00+00:00,-6.0,-2.8,351.0,4.3,89.0,,1008.1,1,1,1,1,1,0,1
2015-09-29 15:00:00+00:00,-4.6,-2.6,11.0,3.7,81.0,,1006.4,1,1,1,1,1,0,1
2015-09-29 18:00:00+00:00,-4.1,-2.4,14.0,5.0,83.0,,1004.2,1,1,1,1,1,0,1
2015-09-29 21:00:00+00:00,-5.0,-2.5,29.0,5.6,91.0,,1002.0,1,1,1,1,1,0,1
2015-09-30 00:00:00+00:00,-5.9,-2.5,352.0,11.5,91.0,,999.6,1,1,1,1,1,0,1
2015-09-30 03:00:00+00:00,-3.6,-2.5,45.0,4.6,88.0,,997.0,1,1,1,1,1,0,1
2015-09-30 06:00:00+00:00,-2.1,-2.5,85.0,5.6,90.0,,994.2,1,1,1,1,1,0,1
2015-09-30 09:00:00+00:00,-1.3,-2.5,32.0,7.7,94.0,,990.7,1,1,1,1,1,0,1
2015-09-30 12:00:00+00:00,-0.2,-2.5,34.0,4.9,94.0,,990.0,1,1,1,1,1,0,1
2015-09-30 15:00:00+00:00,0.2,-2.4,31.0,5.1,91.0,,988.0,1,1,1,1,1,0,1
2015-09-30 18:00:00+00:00,0.3,-2.4,352.0,8.0,90.0,,985.7,1,1,1,1,1,0,1
2015-09-30 21:00:00+00:00,0.0,-2.4,320.0,4.1,93.0,,985.4,1,1,1,1,1,0,1
2015-10-01 00:00:00+00:00,-0.9,-2.4,297.0,2.4,92.0,,986.5,1,1,1,1,1,0,1
2015-10-01 03:00:00+00:00,-2.1,-2.4,231.0,2.8,83.0,,989.6,1,1,1,1,1,0,1
2015-10-01 06:00:00+00:00,-3.1,-2.4,235.0,4.8,82.0,,992.2,1,1,1,1,1,0,1
2015-10-01 09:00:00+00:00,-3.9,-2.3,216.0,2.6,75.0,,994.7,1,1,1,1,1,0,1
2015-10-01 12:00:00+00:00,-4.4,-2.3,286.0,0.8,75.0,,996.2,1,1,1,1,1,0,1
2015-10-01 15:00:00+00:00,-0.9,-2.2,223.0,3.3,83.0,,996.1,1,1,1,1,1,0,1
2015-10-01 18:00:00+00:00,-0.8,-2.1,220.0,1.7000000000000002,80.0,,999.1,1,1,1,1,1,0,1
2015-10-01 21:00:00+00:00,-1.6,-2.1,176.0,1.4,78.0,,1001.7,1,1,1,1,1,0,1
2015-10-02 00:00:00+00:00,-2.5,-2.1,109.0,2.5,83.0,,1002.2,1,1,1,1,1,0,1
2015-10-02 03:00:00+00:00,-0.8,-2.1,319.0,0.5,90.0,,1003.0,1,1,1,1,1,0,1
2015-10-02 06:00:00+00:00,-0.4,-2.0,85.0,1.7000000000000002,90.0,,1003.5,1,1,1,1,1,0,1
2015-10-02 09:00:00+00:00,-0.5,-2.0,17.0,1.4,91.0,,1004.8,1,1,1,1,1,0,1
2015-10-02 12:00:00+00:00,0.2,-2.0,306.0,2.4,86.0,,1004.6,1,1,1,1,1,0,1
2015-10-02 15:00:00+00:00,0.7000000000000001,-1.9,339.0,4.2,84.0,,1003.2,1,1,1,1,1,0,1
2015-10-02 18:00:00+00:00,0.4,-1.9,351.0,6.9,83.0,,999.9,1,1,1,1,1,0,1
2015-10-02 21:00:00+00:00,-0.5,-1.9,338.0,6.8,94.0,,996.3,1,1,1,1,1,0,1
2015-10-03 00:00:00+00:00,-0.1,-1.9,313.0,6.2,92.0,,993.2,1,1,1,1,1,0,1
2015-10-03 03:00:00+00:00,0.8,-1.8,298.0,9.4,87.0,,991.3,1,1,1,1,1,0,1
2015-10-03 06:00:00+00:00,1.3,-1.8,287.0,7.7,88.0,,990.6,1,1,1,1,1,0,1
2015-10-03 09:00:00+00:00,1.7000000000000002,-1.8,302.0,5.7,85.0,,990.9,1,1,1,1,1,0,1
2015-10-03 12:00:00+00:00,0.6000000000000001,-1.8,14.0,2.9,90.0,,990.6,1,1,1,1,1,0,1
2015-10-03 15:00:00+00:00,0.8,-1.7000000000000002,21.0,4.2,88.0,,989.6,1,1,1,1,1,0,1
2015-10-03 18:00:00+00:00,0.8,-1.7000000000000002,35.0,4.4,92.0,,989.0,1,1,1,1,1,0,1
2015-10-03 21:00:00+00:00,-0.2,-1.6,360.0,5.0,87.0,,989.6,1,1,1,1,1,0,1
2015-10-04 00:00:00+00:00,-1.2,-1.5,288.0,1.5,88.0,,991.6,1,1,1,1,1,0,1
2015-10-04 03:00:00+00:00,-1.1,-1.4,201.0,2.0,92.0,,993.4,1,1,1,1,1,0,1
2015-10-04 06:00:00+00:00,-1.6,-1.2,179.0,2.2,91.0,,996.2,1,1,1,1,1,0,1
2015-10-04 09:00:00+00:00,-2.4,-1.1,138.0,0.6000000000000001,91.0,,997.8,1,1,1,1,1,0,1
2015-10-04 12:00:00+00:00,-1.3,-1.0,95.0,2.0,82.0,,999.6,1,1,1,1,1,0,1
2015-10-04 15:00:00+00:00,1.5,-0.8,39.0,4.7,70.0,,1001.0,1,1,1,1,1,0,1
2015-10-04 18:00:00+00:00,1.1,-0.7000000000000001,50.0,5.7,71.0,,1000.7,1,1,1,1,1,0,1
2015-10-04 21:00:00+00:00,2.8,-0.7000000000000001,38.0,6.0,70.0,,999.7,1,1,1,1,1,0,1
2015-10-05 00:00:00+00:00,3.6,-0.6000000000000001,43.0,5.9,77.0,,998.1,1,1,1,1,1,0,1
2015-10-05 03:00:00+00:00,1.7000000000000002,-0.6000000000000001,32.0,9.3,83.0,,996.5,1,1,1,1,1,0,1
2015-10-05 06:00:00+00:00,1.5,-0.6000000000000001,32.0,8.8,84.0,,994.4,1,1,1,1,1,0,1
2015-10-05 09:00:00+00:00,1.2,-0.5,6.0,9.7,82.0,,992.4,1,1,1,1,1,0,1
2015-10-05 12:00:00+00:00,1.3,-0.3,16.0,7.0,81.0,,991.5,1,1,1,1,1,0,1
2015-10-05 15:00:00+00:00,0.9,-0.1,3.0,7.4,83.0,,989.9,1,1,1,1,1,0,1
2015-10-05 18:00:00+00:00,0.7000000000000001,0.0,355.0,6.7,86.0,,987.7,1,1,1,1,1,0,1
2015-10-05 21:00:00+00:00,0.2,0.0,354.0,4.6,90.0,,985.4,1,1,1,1,1,0,1
2015-10-06 00:00:00+00:00,0.0,0.0,344.0,6.2,90.0,,983.7,1,1,1,1,1,0,1
2015-10-06 03:00:00+00:00,-0.5,0.0,218.0,1.5,92.0,,983.6,1,1,1,1,1,0,1
2015-10-06 06:00:00+00:00,-2.3,0.0,198.0,4.9,89.0,,985.0,1,1,1,1,1,0,1
2015-10-06 09:00:00+00:00,-4.7,0.0,199.0,3.8,73.0,,988.6,1,1,1,1,1,0,1
2015-10-06 12:00:00+00:00,-3.8,0.1,199.0,3.8,71.0,,989.8,1,1,1,1,1,0,1
2015-10-06 15:00:00+00:00,-1.5,0.2,317.0,3.1,71.0,,990.1,1,1,1,1,1,0,1
2015-10-06 18:00:00+00:00,-0.5,0.3,288.0,5.5,81.0,,988.9,1,1,1,1,1,0,1
2015-10-06 21:00:00+00:00,-2.5,0.2,234.0,2.7,66.0,,991.0,1,1,1,1,1,0,1
2015-10-07 00:00:00+00:00,-3.9,0.2,219.0,2.9,70.0,,993.7,1,1,1,1,1,0,1
2015-10-07 03:00:00+00:00,-4.2,0.1,255.0,2.3,69.0,,995.0,1,1,1,1,1,0,1
2015-10-07 06:00:00+00:00,-4.0,0.1,128.0,1.4,73.0,,996.2,1,1,1,1,1,0,1
2015-10-07 09:00:00+00:00,-4.6,0.1,297.0,2.6,75.0,,996.4,1,1,1,1,1,0,1
2015-10-07 12:00:00+00:00,-4.7,0.1,19.0,2.0,75.0,,995.8,1,1,1,1,1,0,1
2015-10-07 15:00:00+00:00,-2.5,0.2,1.0,6.0,82.0,,992.5,1,1,1,1,1,0,1
2015-10-07 18:00:00+00:00,-0.4,0.3,324.0,1.1,84.0,,990.5,1,1,1,1,1,0,1
2015-10-07 21:00:00+00:00,-0.4,0.2,301.0,2.0,86.0,,988.6,1,1,1,1,1,0,1
2015-10-08 00:00:00+00:00,-0.9,0.1,169.0,1.9,90.0,,987.6,1,1,1,1,1,0,1
2015-10-08 03:00:00+00:00,-2.8,0.1,201.0,4.8,80.0,,990.4,1,1,1,1,1,0,1
2015-10-08 06:00:00+00:00,-4.4,0.1,178.0,3.7,74.0,,993.1,1,1,1,1,1,0,1
2015-10-08 09:00:00+00:00,-4.6,0.1,183.0,5.6,81.0,,995.1,1,1,1,1,1,0,1
2015-10-08 12:00:00+00:00,-3.6,0.1,193.0,2.0,77.0,,996.1,1,1,1,1,1,0,1
2015-10-08 15:00:00+00:00,-2.1,0.2,243.0,2.4,75.0,,994.5,1,1,1,1,1,0,1
2015-10-08 18:00:00+00:00,-1.2,0.3,200.0,2.3,82.0,,991.7,1,1,1,1,1,0,1
2015-10-08 21:00:00+00:00,-0.8,0.3,176.0,2.0,89.0,,992.5,1,1,1,1,1,0,1
2015-10-09 00:00:00+00:00,-1.2,0.2,203.0,2.8,87.0,,994.3,1,1,1,1,1,0,1
2015-10-09 03:00:00+00:00,-1.6,0.1,202.0,2.8,85.0,,994.6,1,1,1,1,1,0,1
2015-10-09 06:00:00+00:00,-2.2,0.1,165.0,1.7000000000000002,85.0,,995.3,1,1,1,1,1,0,1
2015-10-09 09:00:00+00:00,-1.9,0.1,192.0,1.5,88.0,,994.6,1,1,1,1,1,0,1
2015-10-09 12:00:00+00:00,-1.0,0.1,194.0,1.0,87.0,,995.2,1,1,1,1,1,0,1
2015-10-09 15:00:00+00:00,0.5,0.2,214.0,3.1,80.0,,994.5,1,1,1,1,1,0,1
2015-10-09 18:00:00+00:00,0.5,0.3,217.0,3.9,85.0,,994.0,1,1,1,1,1,0,1
2015-10-09 21:00:00+00:00,0.0,0.3,142.0,1.5,90.0,,995.0,1,1,1,1,1,0,1
2015-10-10 00:00:00+00:00,-0.2,0.2,217.0,2.0,91.0,,995.9,1,1,1,1,1,0,1
2015-10-10 03:00:00+00:00,-0.3,0.1,192.0,2.5,89.0,,996.5,1,1,1,1,1,0,1
2015-10-10 06:00:00+00:00,0.1,0.1,200.0,1.5,89.0,,996.9,1,1,1,1,1,0,1
2015-10-10 09:00:00+00:00,0.3,0.1,236.0,2.5,87.0,,995.7,1,1,1,1,1,0,1
2015-10-10 12:00:00+00:00,0.9,0.1,286.0,3.2,84.0,,994.8,1,1,1,1,1,0,1
2015-10-10 15:00:00+00:00,1.1,0.2,216.0,2.5,83.0,,994.2,1,1,1,1,1,0,1
2015-10-10 18:00:00+00:00,0.9,0.3,175.0,2.3,85.0,,994.8,1,1,1,1,1,0,1
2015-10-10 21:00:00+00:00,0.1,0.2,107.0,1.5,88.0,,994.8,1,1,1,1,1,0,1
2015-10-11 00:00:00+00:00,-0.2,0.2,211.0,2.1,89.0,,994.2,1,1,1,1,1,0,1
2015-10-11 03:00:00+00:00,-0.3,0.1,279.0,2.0,89.0,,992.4,1,1,1,1,1,0,1
2015-10-11 06:00:00+00:00,-0.2,0.1,269.0,2.3,89.0,,990.6,1,1,1,1,1,0,1
2015-10-11 09:00:00+00:00,-0.6000000000000001,0.1,294.0,2.9,93.0,,989.6,1,1,1,1,1,0,1
2015-10-11 12:00:00+00:00,-0.6000000000000001,0.1,223.0,3.2,88.0,,991.7,1,1,1,1,1,0,1
2015-10-11 15:00:00+00:00,-0.2,0.2,28.0,0.8,69.0,,992.9,1,1,1,1,1,0,1
2015-10-11 18:00:00+00:00,-0.1,0.3,234.0,0.6000000000000001,73.0,,992.4,1,1,1,1,1,0,1
2015-10-11 21:00:00+00:00,-2.1,0.3,196.0,1.1,71.0,,991.1,1,1,1,1,1,0,1
2015-10-12 00:00:00+00:00,-3.0,0.2,186.0,1.8,71.0,,990.3,1,1,1,1,1,0,1
2015-10-12 03:00:00+00:00,-3.6,0.1,164.0,1.7000000000000002,74.0,,989.8,1,1,1,1,1,0,1
2015-10-12 06:00:00+00:00,-6.8,0.1,190.0,0.9,81.0,,991.7,1,1,1,1,1,0,1
2015-10-12 09:00:00+00:00,-5.7,0.1,188.0,1.9,80.0,,994.0,1,1,1,1,1,0,1
2015-10-12 12:00:00+00:00,-3.2,0.1,193.0,1.0,66.0,,995.2,1,1,1,1,1,0,1
2015-10-12 15:00:00+00:00,-1.3,0.3,225.0,1.7000000000000002,59.0,,995.8,1,1,1,1,1,0,1
2015-10-12 18:00:00+00:00,-1.2,0.4,40.0,1.5,67.0,,995.8,1,1,1,1,1,0,1
2015-10-12 21:00:00+00:00,-1.9,0.3,229.0,1.2,79.0,,995.1,1,1,1,1,1,0,1
2015-10-13 00:00:00+00:00,-2.5,0.3,294.0,2.3,85.0,,994.8,1,1,1,1,1,0,1
2015-10-13 03:00:00+00:00,-4.4,0.2,191.0,1.2,83.0,,994.2,1,1,1,1,1,0,1
2015-10-13 06:00:00+00:00,-4.8,0.2,109.0,3.1,80.0,,993.4,1,1,1,1,1,0,1
2015-10-13 09:00:00+00:00,-5.6,0.1,16.0,0.9,86.0,,992.9,1,1,1,1,1,0,1
2015-10-13 12:00:00+00:00,-4.1,0.2,306.0,0.1,79.0,,993.4,1,1,1,1,1,0,1
2015-10-13 15:00:00+00:00,-2.1,0.3,33.0,1.0,73.0,,993.8,1,1,1,1,1,0,1
2015-10-13 18:00:00+00:00,-2.5,0.4,250.0,1.2,78.0,,994.8,1,1,1,1,1,0,1
2015-10-13 21:00:00+00:00,-3.8,0.4,239.0,1.7000000000000002,84.0,,996.1,1,1,1,1,1,0,1
2015-10-14 00:00:00+00:00,-5.8,0.3,293.0,2.5,86.0,,998.0,1,1,1,1,1,0,1
2015-10-14 03:00:00+00:00,-6.8,0.2,231.0,1.7000000000000002,83.0,,998.9,1,1,1,1,1,0,1
2015-10-14 06:00:00+00:00,-7.4,0.2,203.0,2.7,81.0,,999.4,1,1,1,1,1,0,1
2015-10-14 09:00:00+00:00,-8.5,0.2,208.0,2.1,75.0,,1000.2,1,1,1,1,1,0,1
2015-10-14 12:00:00+00:00,-8.1,0.2,202.0,2.5,71.0,,1001.4,1,1,1,1,1,0,1
2015-10-14 15:00:00+00:00,-7.4,0.3,195.0,1.2,61.0,,1002.3,1,1,1,1,1,0,1
2015-10-14 18:00:00+00:00,-5.4,0.3,56.0,0.6000000000000001,61.0,,1003.7,1,1,1,1,1,0,1
2015-10-14 21:00:00+00:00,-5.7,0.3,20.0,0.7000000000000001,65.0,,1005.0,1,1,1,1,1,0,1
2015-10-15 00:00:00+00:00,-7.6,0.3,248.0,2.9,77.0,,1007.1,1,1,1,1,1,0,1
2015-10-15 03:00:00+00:00,-9.5,0.2,191.0,2.0,75.0,,1008.3,1,1,1,1,1,0,1
2015-10-15 06:00:00+00:00,-7.4,0.2,123.0,2.5,71.0,,1007.8,1,1,1,1,1,0,1
2015-10-15 09:00:00+00:00,-6.5,0.1,125.0,0.4,74.0,,1006.8,1,1,1,1,1,0,1
2015-10-15 12:00:00+00:00,-3.8,0.1,41.0,0.6000000000000001,78.0,,1004.8,1,1,1,1,1,0,1
2015-10-15 15:00:00+00:00,-2.3,0.2,338.0,3.8,83.0,,1001.0,1,1,1,1,1,0,1
2015-10-15 18:00:00+00:00,-0.7000000000000001,0.2,315.0,2.5,87.0,,995.9,1,1,1,1,1,0,1
2015-10-15 21:00:00+00:00,-1.7000000000000002,0.2,4.0,1.8,85.0,,994.9,1,1,1,1,1,0,1
2015-10-16 00:00:00+00:00,-0.7000000000000001,0.1,192.0,3.0,84.0,,991.6,1,1,1,1,1,0,1
2015-10-16 03:00:00+00:00,-1.6,0.0,317.0,2.5,86.0,,989.8,1,1,1,1,1,0,1
2015-10-16 06:00:00+00:00,-1.6,0.0,290.0,1.5,89.0,,985.5,1,1,1,1,1,0,1
2015-10-16 09:00:00+00:00,-2.7,-0.1,96.0,0.8,86.0,,979.5,1,1,1,1,1,0,1
2015-10-16 12:00:00+00:00,-2.0,0.0,186.0,2.6,79.0,,975.9,1,1,1,1,1,0,1
2015-10-16 15:00:00+00:00,-1.4,0.1,171.0,5.7,63.0,,975.5,1,1,1,1,1,0,1
2015-10-16 18:00:00+00:00,-2.1,0.2,188.0,2.7,77.0,,978.7,1,1,1,1,1,0,1
2015-10-16 21:00:00+00:00,-1.9,0.1,199.0,1.9,79.0,,980.3,1,1,1,1,1,0,1
2015-10-17 00:00:00+00:00,-2.9,0.0,224.0,1.2,82.0,,981.6,1,1,1,1,1,0,1
2015-10-17 03:00:00+00:00,-3.8,-0.1,183.0,1.6,77.0,,982.5,1,1,1,1,1,0,1
2015-10-17 06:00:00+00:00,-3.5,-0.1,191.0,1.2,82.0,,983.9,1,1,1,1,1,0,1
2015-10-17 09:00:00+00:00,-3.5,-0.1,189.0,1.5,79.0,,985.5,1,1,1,1,1,0,1
2015-10-17 12:00:00+00:00,-2.4,-0.1,5.0,0.1,83.0,,985.7,1,1,1,1,1,0,1
2015-10-17 15:00:00+00:00,-1.7000000000000002,0.1,342.0,2.2,79.0,,985.3,1,1,1,1,1,0,1
2015-10-17 18:00:00+00:00,-2.8,0.2,83.0,6.9,62.0,,984.5,1,1,1,1,1,0,1
2015-10-17 21:00:00+00:00,-3.6,0.1,57.0,5.7,63.0,,983.7,1,1,1,1,1,0,1
2015-10-18 00:00:00+00:00,-4.6,0.0,56.0,7.7,77.0,,982.6,1,1,1,1,1,0,1
2015-10-18 03:00:00+00:00,-5.4,-0.1,61.0,10.8,77.0,,981.0,1,1,1,1,1,0,1
2015-10-18 06:00:00+00:00,-6.3,-0.2,66.0,12.1,76.0,,979.3,1,1,1,1,1,0,1
2015-10-18 09:00:00+00:00,-6.6,-0.2,70.0,13.4,76.0,,977.7,1,1,1,1,1,0,1
2015-10-18 12:00:00+00:00,-6.3,-0.1,68.0,16.2,78.0,,974.7,1,1,1,1,1,0,1
2015-10-18 15:00:00+00:00,-5.9,0.0,76.0,18.1,77.0,,971.6,1,1,1,1,1,0,1
2015-10-18 18:00:00+00:00,-5.8,0.0,70.0,18.7,77.0,,970.4,1,1,1,1,1,0,1
2015-10-18 21:00:00+00:00,-7.1,-0.1,78.0,14.5,81.0,,970.5,1,1,1,1,1,0,1
