"date","dir","vel","temp","d2m","pressure","precip","present_weather","past_weather","terrain","SnowH","rh"
"2019-02-15 15:00:00",10,8,0.3,-1.3,981.3,NA,71,72,NA,NA,89
"2019-02-15 18:00:00",30,8,0.8,-2.2,981.6,NA,71,72,2,58,81
"2019-02-15 21:00:00",30,9,1.6,-3.6,981.2,NA,-1,-1,NA,NA,69
"2019-02-16 00:00:00",40,9,1.8,-4.3,979.5,NA,-1,-1,NA,NA,64
"2019-02-16 03:00:00",20,9,1.3,-4.1,977.8,NA,-1,-1,NA,NA,68
"2019-02-16 06:00:00",140,4,0.6,-3.4,975.9,NA,-1,-1,NA,NA,75
"2019-02-16 09:00:00",130,1,0.4,-3.7,974.2,NA,-1,-1,NA,NA,74
"2019-02-16 12:00:00",240,1,1.2,-3.6,975.1,NA,-1,-1,NA,NA,71
"2019-02-16 15:00:00",140,4,1.2,-1.1,976.9,NA,2,72,NA,NA,85
"2019-02-16 18:00:00",30,2,1.9,-2.3,979.2,NA,2,72,2,57,74
"2019-02-16 21:00:00",0,0,0.7,-0.6,980.9,NA,-1,-1,NA,NA,91
"2019-02-17 00:00:00",20,8,1.7,-3.4,981.9,NA,-1,-1,NA,NA,69
"2019-02-17 03:00:00",20,9,1.5,-3.6,983,NA,-1,-1,NA,NA,69
"2019-02-17 06:00:00",30,9,1.1,-3.7,984.5,NA,71,72,NA,NA,71
"2019-02-17 09:00:00",20,7,0.8,-3.6,985.5,NA,2,72,NA,NA,73
"2019-02-17 12:00:00",20,7,0.8,-4.1,987,NA,2,72,NA,NA,70
"2019-02-17 15:00:00",20,5,1.1,-4.5,988.1,NA,-1,-1,NA,NA,67
"2019-02-17 18:00:00",0,0,0.5,-2.6,989.2,NA,-1,-1,2,56,80
"2019-02-17 21:00:00",0,0,0.4,-3.2,990,NA,-1,-1,NA,NA,77
"2019-02-18 00:00:00",0,0,-0.2,-1.8,991.3,NA,-1,-1,NA,NA,89
"2019-02-18 03:00:00",0,0,-0.9,-2.2,992.7,NA,71,72,NA,NA,91
"2019-02-18 06:00:00",0,0,-1.9,-2.2,993.5,NA,22,72,NA,NA,98
"2019-02-18 09:00:00",0,0,-1.5,-4.3,994.4,NA,-1,-1,NA,NA,81
"2019-02-18 12:00:00",0,0,-1,-2.9,995.6,NA,71,72,NA,NA,87
"2019-02-18 15:00:00",0,0,-0.5,-2.4,996.8,NA,-1,-1,NA,NA,87
"2019-02-18 18:00:00",230,2,1.3,-5.9,997.6,NA,-1,-1,2,56,59
"2019-02-18 21:00:00",0,0,1.5,-4.4,998.4,NA,-1,-1,NA,NA,65
"2019-02-19 00:00:00",160,2,-0.1,-10.1,998.9,NA,-1,-1,NA,NA,47
"2019-02-19 03:00:00",150,3,-1.5,-7.8,999.3,NA,-1,-1,NA,NA,63
"2019-02-19 06:00:00",90,1,-2.2,-7.3,998.8,NA,-1,-1,NA,NA,68
"2019-02-19 09:00:00",0,0,-2.3,-5.9,998.9,NA,-1,-1,NA,NA,77
"2019-02-19 12:00:00",0,0,-1.2,-6.2,998.6,NA,-1,-1,NA,NA,69
"2019-02-19 15:00:00",0,0,-0.3,-3.5,998,NA,-1,-1,NA,NA,79
"2019-02-19 18:00:00",0,0,0.4,-5,997.4,NA,-1,-1,2,55,67
"2019-02-19 21:00:00",0,0,1.5,-5.7,997.7,NA,-1,-1,NA,NA,59
"2019-02-20 00:00:00",90,1,-0.3,-4.6,997.4,NA,-1,-1,NA,NA,73
"2019-02-20 03:00:00",70,1,-0.6,-6.2,997.5,NA,-1,-1,NA,NA,66
"2019-02-20 06:00:00",40,2,-0.9,-6.4,998.2,NA,-1,-1,NA,NA,67
"2019-02-20 09:00:00",0,0,-1.1,-5.9,997.8,NA,-1,-1,NA,NA,70
"2019-02-20 12:00:00",50,2,-0.8,-6.1,996.8,NA,-1,-1,NA,NA,68
"2019-02-20 15:00:00",0,0,0.4,-4.8,996.7,NA,-1,-1,NA,NA,68
"2019-02-20 18:00:00",0,0,0.5,-5.3,996.8,NA,-1,-1,2,53,65
"2019-02-20 21:00:00",150,3,1.4,-8.2,996.9,NA,-1,-1,NA,NA,49
"2019-02-21 00:00:00",20,1,0.5,-5.5,996.7,NA,-1,-1,NA,NA,64
"2019-02-21 03:00:00",70,1,0,-4.1,996.8,NA,-1,-1,NA,NA,74
"2019-02-21 06:00:00",0,0,-0.4,-5.3,996.8,NA,-1,-1,NA,NA,70
"2019-02-21 09:00:00",0,0,-0.3,-4.2,996.9,NA,-1,-1,NA,NA,75
"2019-02-21 12:00:00",0,0,0.2,-4.8,997.1,NA,-1,-1,NA,NA,69
"2019-02-21 15:00:00",0,0,1.3,-5.8,997.2,NA,-1,-1,NA,NA,60
"2019-02-21 18:00:00",20,1,1.5,-6.1,997.2,NA,-1,-1,2,52,57
"2019-02-21 21:00:00",0,0,1.6,-5.5,997.4,NA,-1,-1,NA,NA,60
"2019-02-22 00:00:00",0,0,0.6,-2.6,997.3,NA,-1,-1,NA,NA,79
"2019-02-22 03:00:00",0,0,-0.8,-3.2,997.3,NA,-1,-1,NA,NA,84
"2019-02-22 06:00:00",80,2,-1.2,-3.8,997.4,NA,-1,-1,NA,NA,83
"2019-02-22 09:00:00",0,0,-1.5,-5.2,997.8,NA,-1,-1,NA,NA,76
"2019-02-22 12:00:00",0,0,-0.5,-5.3,998,NA,-1,-1,NA,NA,70
"2019-02-22 15:00:00",0,0,0.3,-5.3,998.4,NA,-1,-1,NA,NA,66
"2019-02-22 18:00:00",190,1,0.2,-5,998.8,NA,-1,-1,2,47,68
"2019-02-22 21:00:00",0,0,0.2,-4.1,999.3,NA,-1,-1,NA,NA,73
"2019-02-23 00:00:00",160,1,-1,-4,1000,NA,-1,-1,NA,NA,80
"2019-02-23 03:00:00",0,0,-2.3,-5,1000.2,NA,-1,-1,NA,NA,82
"2019-02-23 06:00:00",0,0,-2.8,-6.1,1000.9,NA,-1,-1,NA,NA,78
"2019-02-23 09:00:00",0,0,-2.7,-5.5,1001.8,NA,-1,-1,NA,NA,81
"2019-02-23 12:00:00",0,0,-2.1,-5.1,1002.5,NA,-1,-1,NA,NA,80
"2019-02-23 15:00:00",320,1,-0.7,-3.9,1003.5,NA,-1,-1,NA,NA,79
"2019-02-23 18:00:00",0,0,-0.4,-5,1004.5,NA,-1,-1,2,47,71
"2019-02-23 21:00:00",180,1,-0.6,-4.3,1005.6,NA,-1,-1,NA,NA,76
"2019-02-24 00:00:00",0,0,-0.9,-4.6,1007,NA,-1,-1,NA,NA,76
"2019-02-24 03:00:00",130,2,-1.3,-5,1008.2,NA,-1,-1,NA,NA,76
"2019-02-24 06:00:00",210,2,-1.6,-5.2,1009.3,NA,-1,-1,NA,NA,77
"2019-02-24 09:00:00",160,1,-2,-6,1009.5,NA,-1,-1,NA,NA,74
"2019-02-24 12:00:00",150,2,-1.9,-5.7,1009.8,NA,-1,-1,NA,NA,76
"2019-02-24 15:00:00",160,3,-2,-5.5,1009.9,NA,-1,-1,NA,NA,77
"2019-02-24 18:00:00",160,1,-1.8,-5.8,1009.5,NA,-1,-1,2,25,74
"2019-02-24 21:00:00",150,1,-2.2,-6,1009.6,NA,-1,-1,NA,NA,75
"2019-02-25 00:00:00",160,3,-2.5,-6,1009.4,NA,-1,-1,NA,NA,77
"2019-02-25 03:00:00",160,2,-2.9,-5.9,1009,NA,-1,-1,NA,NA,80
"2019-02-25 06:00:00",0,0,-3.2,-6,1008.7,NA,-1,-1,NA,NA,81
"2019-02-25 09:00:00",50,3,-3.6,-6.2,1007.6,NA,-1,-1,NA,NA,82
"2019-02-25 12:00:00",0,0,-3.3,-6.5,1006.3,NA,-1,-1,NA,NA,79
"2019-02-25 15:00:00",170,1,-3.2,-6.2,1004.1,NA,-1,-1,NA,NA,80
"2019-02-25 18:00:00",150,3,-3.2,-6.3,1001.3,NA,-1,-1,2,41,79
"2019-02-25 21:00:00",160,2,-3.3,-6.4,999.5,NA,-1,-1,NA,NA,79
"2019-02-26 00:00:00",0,0,-3.8,-6.8,997.9,NA,-1,-1,NA,NA,80
"2019-02-26 03:00:00",150,2,-3.6,-6.1,996.9,NA,-1,-1,NA,NA,83
"2019-02-26 06:00:00",0,0,-3.9,-6.3,996.9,NA,-1,-1,NA,NA,84
"2019-02-26 09:00:00",0,0,-3.7,-5.3,997.4,NA,-1,-1,NA,NA,89
"2019-02-26 12:00:00",0,0,-3,-5.3,997.1,NA,-1,-1,NA,NA,84
"2019-02-26 15:00:00",0,0,-2.3,-4.4,996.7,NA,-1,-1,NA,NA,86
"2019-02-26 18:00:00",160,1,-2.6,-4.2,995.1,NA,2,62,2,41,89
"2019-02-26 21:00:00",160,4,-2.4,-3.4,993.9,NA,20,52,NA,NA,93
"2019-02-27 00:00:00",0,0,-2,-3.1,992.1,NA,2,72,NA,NA,92
"2019-02-27 03:00:00",250,4,-1.4,-2.6,989.5,NA,71,72,NA,NA,92
"2019-02-27 06:00:00",190,5,-2.3,-2.7,989.4,NA,2,72,NA,NA,97
"2019-02-27 09:00:00",100,1,-2.2,-4.2,993.3,NA,-1,-1,NA,NA,86
"2019-02-27 12:00:00",0,0,-1.3,-5,998.1,NA,-1,-1,NA,NA,76
"2019-02-27 15:00:00",230,4,0.2,-7.1,1002.2,NA,-1,-1,NA,NA,58
"2019-02-27 18:00:00",0,0,0.2,-7.1,1004.6,NA,-1,-1,2,41,58
"2019-02-27 21:00:00",0,0,0,-7,1006.3,NA,-1,-1,NA,NA,60
"2019-02-28 00:00:00",90,2,-1.5,-4.8,1007.3,NA,-1,-1,NA,NA,78
"2019-02-28 03:00:00",0,0,-2.6,-7.3,1008,NA,-1,-1,NA,NA,70
"2019-02-28 06:00:00",70,1,-2.6,-7.3,1008.1,NA,-1,-1,NA,NA,70
"2019-02-28 09:00:00",0,0,-3.9,-7,1008.8,NA,-1,-1,NA,NA,79
"2019-02-28 12:00:00",0,0,-2.5,-8.6,1009,NA,-1,-1,NA,NA,63
"2019-02-28 15:00:00",0,0,-1.7,-7.6,1009.1,NA,-1,-1,NA,NA,64
"2019-02-28 18:00:00",0,0,-0.7,-7.5,1009.6,NA,-1,-1,2,40,60
"2019-02-28 21:00:00",0,0,-1.2,-6.2,1009.8,NA,-1,-1,NA,NA,69
"2019-03-01 00:00:00",0,0,-2.5,-6.2,1009.4,NA,-1,-1,NA,NA,76
"2019-03-01 03:00:00",0,0,-3.5,-7.3,1008.5,NA,-1,-1,NA,NA,75
"2019-03-01 06:00:00",0,0,-3.2,-6.7,1008.3,NA,-1,-1,NA,NA,77
"2019-03-01 09:00:00",0,0,-2.9,-8,1008,NA,-1,-1,NA,NA,68
"2019-03-01 12:00:00",0,0,-2.9,-8.2,1007.4,NA,-1,-1,NA,NA,67
"2019-03-01 15:00:00",0,0,-1.8,-5.8,1007.2,NA,-1,-1,NA,NA,74
"2019-03-01 18:00:00",0,0,-0.9,-4.6,1006.9,NA,-1,-1,2,40,76
"2019-03-01 21:00:00",0,0,-0.9,-4.6,1007.1,NA,-1,-1,NA,NA,76
"2019-03-02 00:00:00",0,0,-1.9,-4.2,1006.6,NA,-1,-1,NA,NA,84
"2019-03-02 03:00:00",0,0,-2.7,-4.4,1005.7,NA,-1,-1,NA,NA,88
"2019-03-02 06:00:00",0,0,-2.4,-4.7,1005.2,NA,-1,-1,NA,NA,84
"2019-03-02 09:00:00",160,1,-3,-5.2,1004.8,NA,-1,-1,NA,NA,85
"2019-03-02 12:00:00",0,0,-2.1,-5.4,1004.2,NA,-1,-1,NA,NA,78
"2019-03-02 15:00:00",0,0,-1.3,-4.8,1003.8,NA,-1,-1,NA,NA,77
"2019-03-02 18:00:00",0,0,-0.4,-3.1,1003.3,NA,-1,-1,2,37,82
"2019-03-02 21:00:00",0,0,-0.4,-3,1002.8,NA,-1,-1,NA,NA,83
"2019-03-03 00:00:00",90,1,-0.8,-3.3,1002.2,NA,-1,-1,NA,NA,83
"2019-03-03 03:00:00",0,0,-1.1,-3.1,1001.3,NA,-1,-1,NA,NA,86
"2019-03-03 06:00:00",60,1,-0.8,-3.5,1000.4,NA,-1,-1,NA,NA,82
"2019-03-03 09:00:00",160,1,-0.9,-2.9,999.4,NA,-1,-1,NA,NA,86
"2019-03-03 12:00:00",150,1,-1,-3.5,998.2,NA,-1,-1,NA,NA,83
"2019-03-03 15:00:00",0,0,-0.7,-3.2,996.6,NA,-1,-1,NA,NA,83
"2019-03-03 18:00:00",0,0,0.2,-2.5,994.7,NA,-1,-1,2,37,82
"2019-03-03 21:00:00",0,0,0.4,-2.5,992.6,NA,-1,-1,NA,NA,81
"2019-03-04 00:00:00",0,0,-0.2,-0.8,989.4,NA,61,62,NA,NA,96
"2019-03-04 03:00:00",0,0,-0.2,-1.3,987.8,NA,21,62,NA,NA,92
"2019-03-04 06:00:00",170,3,0.2,-2,986,NA,2,62,NA,NA,85
"2019-03-04 09:00:00",0,0,-0.2,-1.2,984.6,NA,-1,-1,NA,NA,93
"2019-03-04 12:00:00",250,1,-0.4,-1.1,983.1,NA,61,62,NA,NA,95
"2019-03-04 15:00:00",0,0,0.5,0.1,982,NA,61,60,NA,NA,97
"2019-03-04 18:00:00",160,3,0.3,0.2,982.1,NA,71,76,2,35,99
"2019-03-04 21:00:00",10,3,1.6,-0.8,982.7,NA,22,76,NA,NA,84
"2019-03-05 00:00:00",180,1,0.4,-1.2,982.5,NA,2,76,NA,NA,89
"2019-03-05 03:00:00",90,2,2.3,-0.8,981.5,NA,-1,-1,NA,NA,80
"2019-03-05 06:00:00",30,1,0.8,-1.1,980.8,NA,-1,-1,NA,NA,87
"2019-03-05 09:00:00",0,0,0.5,-0.7,980.6,NA,60,62,NA,NA,92
"2019-03-05 12:00:00",170,3,0.2,-0.7,980.1,NA,2,62,NA,NA,94
"2019-03-05 15:00:00",0,0,0.5,-0.4,980.1,NA,-1,-1,NA,NA,94
"2019-03-05 18:00:00",0,0,1,-0.2,979,NA,-1,-1,2,34,92
"2019-03-05 21:00:00",190,2,1,-0.1,978.2,NA,-1,-1,NA,NA,92
"2019-03-06 00:00:00",0,0,0.1,-0.9,977.5,NA,-1,-1,NA,NA,93
"2019-03-06 03:00:00",200,1,-0.6,-1,977.2,NA,-1,-1,NA,NA,97
"2019-03-06 06:00:00",0,0,-1.2,-1.7,976.8,NA,45,42,NA,NA,96
"2019-03-06 09:00:00",0,0,-1.5,-1.8,977.3,NA,10,42,NA,NA,98
"2019-03-06 12:00:00",0,0,-1.4,-1.6,978,NA,22,72,NA,NA,99
"2019-03-06 15:00:00",0,0,-0.8,-1.4,979.1,NA,71,72,NA,NA,96
"2019-03-06 18:00:00",10,2,-0.2,-0.9,980.3,NA,71,72,2,34,95
"2019-03-06 21:00:00",0,0,-0.1,-0.9,982.6,NA,71,72,NA,NA,94
"2019-03-07 00:00:00",0,0,-0.2,-0.2,985.5,NA,70,72,NA,NA,100
"2019-03-07 03:00:00",340,2,-0.6,-2,988.4,NA,2,72,NA,NA,90
"2019-03-07 06:00:00",0,0,-0.2,-1.4,991.5,NA,2,72,NA,NA,92
"2019-03-07 09:00:00",0,0,-0.1,-1.3,994,NA,-1,-1,NA,NA,92
"2019-03-07 12:00:00",0,0,0.3,-1.1,996.1,NA,-1,-1,NA,NA,90
"2019-03-07 15:00:00",210,3,-0.1,-2,997.8,NA,-1,-1,NA,NA,87
"2019-03-07 18:00:00",170,2,-0.1,-4,999.3,NA,-1,-1,2,36,75
"2019-03-07 21:00:00",190,1,-0.3,-4.9,1000.2,NA,-1,-1,NA,NA,71
"2019-03-08 00:00:00",0,0,-0.9,-5.3,1000.2,NA,-1,-1,NA,NA,72
"2019-03-08 03:00:00",0,0,-1.2,-5.7,999.7,NA,-1,-1,NA,NA,72
"2019-03-08 06:00:00",0,0,-1.3,-5.5,998.8,NA,-1,-1,NA,NA,73
"2019-03-08 09:00:00",0,0,-1.5,-3.8,997.2,NA,-1,-1,NA,NA,85
"2019-03-08 12:00:00",0,0,-1.5,-5.4,994.4,NA,-1,-1,NA,NA,75
"2019-03-08 15:00:00",10,3,-1.3,-6.1,990.6,NA,-1,-1,NA,NA,70
"2019-03-08 18:00:00",70,1,-0.4,-6.8,986.8,NA,-1,-1,NA,NA,62
"2019-03-08 21:00:00",140,4,-1.7,-6.6,983.6,NA,-1,-1,2,34,70
"2019-03-09 00:00:00",0,0,-1.6,-4.9,982.3,NA,-1,-1,NA,NA,78
"2019-03-09 03:00:00",0,0,-1.5,-3.5,981.9,NA,-1,-1,NA,NA,86
"2019-03-09 06:00:00",0,0,-2,-6,982.2,NA,-1,-1,NA,NA,74
"2019-03-09 09:00:00",0,0,-1.6,-5.1,983,NA,-1,-1,NA,NA,77
"2019-03-09 12:00:00",0,0,-0.5,-5.3,984.6,NA,-1,-1,NA,NA,70
"2019-03-09 15:00:00",0,0,0,-3.4,986.9,NA,-1,-1,NA,NA,78
"2019-03-09 18:00:00",0,0,0.3,-4.7,989.9,NA,-1,-1,2,34,69
"2019-03-09 21:00:00",0,0,0.6,-5.4,991.2,NA,-1,-1,NA,NA,65
"2019-03-10 00:00:00",0,0,-0.2,-2.7,991.6,NA,-1,-1,NA,NA,83
"2019-03-10 03:00:00",0,0,-0.5,-1.9,991.2,NA,61,62,NA,NA,90
"2019-03-10 06:00:00",0,0,-0.8,-1.2,989.5,NA,71,76,NA,NA,97
"2019-03-10 09:00:00",10,6,0.2,-2,987.9,NA,2,72,NA,NA,85
"2019-03-10 12:00:00",140,3,-0.2,-0.9,986.2,NA,70,72,NA,NA,95
"2019-03-10 15:00:00",0,0,-0.1,-0.8,985.3,NA,-1,-1,NA,NA,95
"2019-03-10 18:00:00",0,0,-0.1,-0.8,983.9,NA,2,72,NA,NA,95
"2019-03-10 21:00:00",170,3,-0.2,-1.4,982.9,NA,22,22,NA,NA,92
"2019-03-11 00:00:00",180,4,-0.2,-1.6,982.2,NA,-1,-1,NA,NA,90
"2019-03-11 03:00:00",200,2,-0.9,-2.2,981.8,NA,-1,-1,NA,NA,91
"2019-03-11 06:00:00",180,4,-1.1,-2.4,982.3,NA,-1,-1,NA,NA,91
"2019-03-11 09:00:00",170,2,-1.4,-2.5,983.4,NA,-1,-1,NA,NA,92
"2019-03-11 12:00:00",0,0,-1.1,-3,984.8,NA,-1,-1,NA,NA,87
"2019-03-11 15:00:00",0,0,-0.4,-3.2,986.7,NA,-1,-1,NA,NA,82
"2019-03-11 18:00:00",340,1,0.8,-6.5,988.5,NA,-1,-1,2,34,59
"2019-03-11 21:00:00",160,3,0.5,-6.8,991.6,NA,-1,-1,NA,NA,58
"2019-03-12 00:00:00",150,3,-1.4,-11,994.5,NA,-1,-1,NA,NA,48
"2019-03-12 03:00:00",0,0,-2.4,-8.5,997.2,NA,-1,-1,NA,NA,63
"2019-03-12 06:00:00",70,3,-1.8,-7.1,998.9,NA,-1,-1,NA,NA,67
"2019-03-12 09:00:00",0,0,-2.1,-7.4,1000.1,NA,-1,-1,NA,NA,67
"2019-03-12 12:00:00",0,0,-1.9,-8.2,1001.3,NA,-1,-1,NA,NA,62
"2019-03-12 15:00:00",0,0,-2.1,-9.7,1001.4,NA,-1,-1,NA,NA,56
"2019-03-12 18:00:00",0,0,-1,-6.1,1001.8,NA,-1,-1,2,34,69
"2019-03-12 21:00:00",260,1,-1.7,-6.4,1002.4,NA,-1,-1,NA,NA,71
"2019-03-13 00:00:00",160,2,-2.7,-6.4,1002.8,NA,-1,-1,NA,NA,76
"2019-03-13 03:00:00",170,3,-3.2,-7.9,1003.8,NA,-1,-1,NA,NA,70
"2019-03-13 06:00:00",0,0,-3.5,-6.9,1004,NA,-1,-1,NA,NA,78
"2019-03-13 09:00:00",180,1,-2.5,-7.8,1003.9,NA,-1,-1,NA,NA,67
"2019-03-13 12:00:00",0,0,-2.3,-6.6,1003.4,NA,-1,-1,NA,NA,73
"2019-03-13 15:00:00",0,0,-1.5,-6.1,1003.7,NA,-1,-1,NA,NA,71
"2019-03-13 18:00:00",70,1,-0.7,-4.6,1003.1,NA,-1,-1,2,32,75
"2019-03-13 21:00:00",10,5,-0.1,-1.4,1002.9,NA,73,72,NA,NA,91
"2019-03-14 00:00:00",10,9,0.7,-0.9,1001.5,NA,71,72,NA,NA,89
"2019-03-14 03:00:00",20,11,1,-0.4,999.8,NA,71,76,NA,NA,90
"2019-03-14 06:00:00",20,9,1.3,0.2,999.3,NA,51,75,NA,NA,92
"2019-03-14 09:00:00",10,10,0.8,-0.9,996.8,NA,51,52,NA,NA,89
"2019-03-14 12:00:00",20,9,1.2,-0.7,994,NA,51,52,NA,NA,87
"2019-03-14 15:00:00",10,9,1.5,-1.9,990.8,NA,20,52,NA,NA,78
"2019-03-14 18:00:00",10,5,1.2,-1.2,987.9,NA,50,52,2,30,84
"2019-03-14 21:00:00",20,6,1.2,-0.7,988.3,NA,50,52,NA,NA,87
"2019-03-15 00:00:00",10,5,0.2,-0.8,992.5,NA,61,62,NA,NA,93
"2019-03-15 03:00:00",10,6,0.7,-0.3,994.7,NA,60,62,NA,NA,93
"2019-03-15 06:00:00",360,6,1.4,-0.5,994,NA,60,62,NA,NA,87
"2019-03-15 09:00:00",10,7,1,-0.5,992.2,NA,61,62,NA,NA,90
"2019-03-15 12:00:00",300,1,1.9,-1.3,989.2,NA,2,62,NA,NA,80
"2019-03-15 15:00:00",0,0,0.4,-0.1,985.6,NA,22,72,NA,NA,96
"2019-03-15 18:00:00",200,2,0.3,-0.5,981,NA,2,76,2,30,94
"2019-03-15 21:00:00",190,4,0.6,-0.9,981.2,NA,-1,-1,NA,NA,90
"2019-03-16 00:00:00",210,2,0.5,-0.1,984.8,NA,-1,-1,NA,NA,96
"2019-03-16 03:00:00",0,0,0,-1,988,NA,70,72,NA,NA,93
"2019-03-16 06:00:00",340,3,0.1,-0.8,989.9,NA,71,72,NA,NA,94
"2019-03-16 09:00:00",40,7,0.4,-0.5,991.6,NA,71,72,NA,NA,94
"2019-03-16 12:00:00",20,9,0.5,-0.8,991.7,NA,51,75,NA,NA,91
"2019-03-16 15:00:00",30,12,1.9,-0.8,989.5,NA,68,72,NA,NA,83
"2019-03-16 18:00:00",20,15,2.8,2.8,987.2,NA,68,76,4,28,100
"2019-03-16 21:00:00",30,14,2.3,2.3,985.5,NA,73,72,NA,NA,100
"2019-03-17 00:00:00",20,16,3.1,3.1,982.7,NA,61,76,NA,NA,100
"2019-03-17 03:00:00",30,14,2.7,2.7,980,NA,60,62,NA,NA,100
"2019-03-17 06:00:00",20,20,1.3,1.3,978.4,NA,61,62,NA,NA,100
"2019-03-17 09:00:00",20,16,-0.8,-1.5,982,NA,71,72,NA,NA,95
"2019-03-17 12:00:00",220,5,0.2,-2.6,985.3,NA,2,76,NA,NA,82
"2019-03-17 15:00:00",200,2,0.5,-3.1,988,NA,-1,-1,NA,NA,77
"2019-03-17 18:00:00",0,0,0.5,-2.5,990.3,NA,-1,-1,2,39,81
"2019-03-17 21:00:00",230,2,0.4,-2.3,992.7,NA,-1,-1,NA,NA,82
"2019-03-18 00:00:00",160,1,-0.4,-2.3,994,NA,-1,-1,NA,NA,87
"2019-03-18 03:00:00",150,2,-1.1,-3,994.8,NA,-1,-1,NA,NA,87
"2019-03-18 06:00:00",150,1,-1.4,-4.9,995.6,NA,-1,-1,NA,NA,77
"2019-03-18 09:00:00",0,0,-1.1,-3.8,995.4,NA,-1,-1,NA,NA,82
"2019-03-18 12:00:00",170,3,-0.6,-2.5,996.1,NA,-1,-1,NA,NA,87
"2019-03-18 15:00:00",180,2,-0.6,-3.8,996.8,NA,-1,-1,NA,NA,79
"2019-03-18 18:00:00",200,3,0.2,-2.7,997.4,NA,-1,-1,2,30,81
"2019-03-18 21:00:00",0,0,0,-2,998,NA,-1,-1,NA,NA,87
"2019-03-19 00:00:00",40,2,-1.5,-2.7,998,NA,-1,-1,NA,NA,92
"2019-03-19 03:00:00",30,3,-1.2,-4.2,997.3,NA,-1,-1,NA,NA,80
"2019-03-19 06:00:00",0,0,-1.2,-4.5,996.7,NA,-1,-1,NA,NA,79
"2019-03-19 09:00:00",10,11,0.1,-3.3,994.4,NA,-1,-1,NA,NA,78
"2019-03-19 12:00:00",0,0,1.3,-4.3,992.2,NA,-1,-1,NA,NA,67
"2019-03-19 15:00:00",20,5,1.1,-2.2,992.2,NA,71,72,NA,NA,79
"2019-03-19 18:00:00",10,9,0.3,-2.4,992.9,NA,2,72,2,30,82
"2019-03-19 21:00:00",360,6,0.1,-2.3,993.2,NA,26,22,NA,NA,84
"2019-03-20 00:00:00",10,6,0.2,-2.5,993.4,NA,-1,-1,NA,NA,82
"2019-03-20 03:00:00",0,0,-0.1,-0.6,992.3,NA,-1,-1,NA,NA,96
"2019-03-20 06:00:00",0,0,-1.4,-4.1,989,NA,-1,-1,NA,NA,82
"2019-03-20 09:00:00",0,0,-1.8,-3.6,985.3,NA,-1,-1,NA,NA,88
"2019-03-20 12:00:00",140,3,-1.5,-4.8,982.6,NA,-1,-1,NA,NA,78
"2019-03-20 15:00:00",0,0,-0.6,-2.8,981.4,NA,-1,-1,NA,NA,85
"2019-03-20 18:00:00",0,0,0.1,-2.4,982,NA,-1,-1,2,30,83
"2019-03-20 21:00:00",0,0,0.4,-1.6,983,NA,-1,-1,NA,NA,87
"2019-03-21 00:00:00",0,0,-0.5,-1.2,984.7,NA,-1,-1,NA,NA,95
"2019-03-21 03:00:00",10,4,1,-3.3,985.8,NA,-1,-1,NA,NA,73
"2019-03-21 06:00:00",20,9,-0.3,-1.7,987.3,NA,71,72,NA,NA,90
"2019-03-21 09:00:00",20,7,-0.2,-1.2,989.2,NA,-1,-1,NA,NA,93
"2019-03-21 12:00:00",20,5,0.2,-2.7,989.2,NA,-1,-1,NA,NA,81
"2019-03-21 15:00:00",10,6,0.2,-3.5,988.2,NA,-1,-1,NA,NA,76
"2019-03-21 18:00:00",0,0,0.7,-2.5,987.2,NA,2,82,2,32,79
"2019-03-21 21:00:00",0,0,-0.4,-2.5,986.6,NA,-1,-1,NA,NA,86
"2019-03-22 00:00:00",0,0,0,-0.7,987.4,NA,71,22,NA,NA,95
"2019-03-22 03:00:00",0,0,-1,-1.7,988.2,NA,71,72,NA,NA,95
"2019-03-22 06:00:00",0,0,-0.6,-0.6,989.9,NA,71,72,NA,NA,100
"2019-03-22 09:00:00",0,0,-0.1,-1.2,991.9,NA,22,71,NA,NA,92
"2019-03-22 12:00:00",0,0,-0.4,-0.7,994.1,NA,2,72,NA,NA,98
"2019-03-22 15:00:00",240,2,0.1,-1.8,996.6,NA,71,72,NA,NA,87
"2019-03-22 18:00:00",0,0,-0.1,-1,999.1,NA,2,72,6,42,94
"2019-03-22 21:00:00",0,0,0,-2.1,1001.9,NA,-1,-1,NA,NA,86
"2019-03-23 00:00:00",0,0,-0.3,-2,1004.5,NA,-1,-1,NA,NA,88
"2019-03-23 03:00:00",0,0,0.1,-1.5,1006.4,NA,-1,-1,NA,NA,89
"2019-03-23 06:00:00",180,2,-2.1,-4.6,1008.3,NA,-1,-1,NA,NA,83
"2019-03-23 09:00:00",240,1,-1.3,-5.3,1010.5,NA,-1,-1,NA,NA,75
"2019-03-23 12:00:00",160,1,-2.3,-7.4,1012.1,NA,-1,-1,NA,NA,68
"2019-03-23 15:00:00",10,4,-0.2,-3.9,1013,NA,-1,-1,NA,NA,76
"2019-03-23 18:00:00",340,5,0.2,-3.9,1014.3,NA,-1,-1,2,43,74
"2019-03-23 21:00:00",0,0,-1.6,-5.8,1014.3,NA,-1,-1,NA,NA,73
"2019-03-24 00:00:00",70,4,0.6,-6.9,1013.1,NA,-1,-1,NA,NA,58
"2019-03-24 03:00:00",40,5,0.9,-4.6,1010.8,NA,-1,-1,NA,NA,67
